video,ground_truth,raw_prediction,mapped_prediction,result
celebrate_1_initial.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_1_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_1_modified_asian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_1_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_1_modified_indian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_1_modified_middle_eastern.mp4,celebrate,hug,hug,incorrect
celebrate_1_modified_south_east_asian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_2_initial.mp4,celebrate,yoga,yoga,incorrect
celebrate_2_modified_african.mp4,celebrate,yoga,yoga,incorrect
celebrate_2_modified_asian.mp4,celebrate,yoga,yoga,incorrect
celebrate_2_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect
celebrate_2_modified_indian.mp4,celebrate,fish,fish,incorrect
celebrate_2_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect
celebrate_2_modified_white.mp4,celebrate,yoga,yoga,incorrect
celebrate_3_initial.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_3_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_3_modified_asian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_3_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_3_modified_indian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_3_modified_middle_eastern.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_3_modified_south_east_asian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_4_initial.mp4,celebrate,hug,hug,incorrect
celebrate_4_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_4_modified_asian.mp4,celebrate,hug,hug,incorrect
celebrate_4_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_4_modified_indian.mp4,celebrate,hug,hug,incorrect
celebrate_4_modified_south_east_asian.mp4,celebrate,hug,hug,incorrect
celebrate_4_modified_white.mp4,celebrate,hug,hug,incorrect
celebrate_5_initial.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_5_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_5_modified_asian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_5_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_5_modified_middle_eastern.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_5_modified_south_east_asian.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_5_modified_white.mp4,celebrate,cartwheel,cartwheel,incorrect
celebrate_6_initial.mp4,celebrate,yoga,yoga,incorrect
celebrate_6_modified_african.mp4,celebrate,hug,hug,incorrect
celebrate_6_modified_asian.mp4,celebrate,yoga,yoga,incorrect
celebrate_6_modified_indian.mp4,celebrate,yoga,yoga,incorrect
celebrate_6_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect
celebrate_6_modified_south_east_asian.mp4,celebrate,yoga,yoga,incorrect
celebrate_6_modified_white.mp4,celebrate,yoga,yoga,incorrect
celebrate_7_initial.mp4,celebrate,yoga,yoga,incorrect
celebrate_7_modified_african.mp4,celebrate,yoga,yoga,incorrect
celebrate_7_modified_asian.mp4,celebrate,yoga,yoga,incorrect
celebrate_7_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect
celebrate_7_modified_indian.mp4,celebrate,fish,fish,incorrect
celebrate_7_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect
celebrate_7_modified_white.mp4,celebrate,yoga,yoga,incorrect
celebrate_8_initial.mp4,celebrate,yoga,yoga,incorrect
celebrate_8_modified_african.mp4,celebrate,hug,hug,incorrect
celebrate_8_modified_asian.mp4,celebrate,hug,hug,incorrect
celebrate_8_modified_hispanic.mp4,celebrate,hug,hug,incorrect
celebrate_8_modified_indian.mp4,celebrate,hug,hug,incorrect
celebrate_8_modified_middle_eastern.mp4,celebrate,hug,hug,incorrect
celebrate_8_modified_south_east_asian.mp4,celebrate,hug,hug,incorrect
celebrate_9_initial.mp4,celebrate,yoga,yoga,incorrect
celebrate_9_modified_asian.mp4,celebrate,yoga,yoga,incorrect
celebrate_9_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect
celebrate_9_modified_indian.mp4,celebrate,yoga,yoga,incorrect
celebrate_9_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect
celebrate_9_modified_south_east_asian.mp4,celebrate,yoga,yoga,incorrect
celebrate_9_modified_white.mp4,celebrate,yoga,yoga,incorrect
clap_0_initial.mp4,clap,yoga,yoga,incorrect
clap_0_modified_african.mp4,clap,yoga,yoga,incorrect
clap_0_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_0_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_0_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_0_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_0_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect
clap_1_initial.mp4,clap,yoga,yoga,incorrect
clap_1_modified_african.mp4,clap,yoga,yoga,incorrect
clap_1_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_1_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_1_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_1_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_1_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect
clap_2_initial.mp4,clap,yoga,yoga,incorrect
clap_2_modified_african.mp4,clap,yoga,yoga,incorrect
clap_2_modified_asian.mp4,clap,clap,clap,correct
clap_2_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_2_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_2_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_2_modified_white.mp4,clap,clap,clap,correct
clap_3_initial.mp4,clap,yoga,yoga,incorrect
clap_3_modified_african.mp4,clap,yoga,yoga,incorrect
clap_3_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_3_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_3_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_3_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_3_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect
clap_4_initial.mp4,clap,yoga,yoga,incorrect
clap_4_modified_african.mp4,clap,yoga,yoga,incorrect
clap_4_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_4_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_4_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_4_modified_south_east_asian.mp4,clap,clap,clap,correct
clap_4_modified_white.mp4,clap,yoga,yoga,incorrect
clap_5_initial.mp4,clap,yoga,yoga,incorrect
clap_5_modified_african.mp4,clap,yoga,yoga,incorrect
clap_5_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_5_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_5_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_5_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect
clap_5_modified_white.mp4,clap,yoga,yoga,incorrect
clap_6_initial.mp4,clap,yoga,yoga,incorrect
clap_6_modified_african.mp4,clap,yoga,yoga,incorrect
clap_6_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_6_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_6_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_6_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect
clap_6_modified_white.mp4,clap,yoga,yoga,incorrect
clap_7_initial.mp4,clap,yoga,yoga,incorrect
clap_7_modified_african.mp4,clap,yoga,yoga,incorrect
clap_7_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_7_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_7_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_7_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_7_modified_white.mp4,clap,clap,clap,correct
clap_8_initial.mp4,clap,yoga,yoga,incorrect
clap_8_modified_african.mp4,clap,clap,clap,correct
clap_8_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_8_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_8_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_8_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_8_modified_south_east_asian.mp4,clap,clap,clap,correct
clap_9_initial.mp4,clap,yoga,yoga,incorrect
clap_9_modified_asian.mp4,clap,yoga,yoga,incorrect
clap_9_modified_hispanic.mp4,clap,yoga,yoga,incorrect
clap_9_modified_indian.mp4,clap,yoga,yoga,incorrect
clap_9_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect
clap_9_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect
clap_9_modified_white.mp4,clap,yoga,yoga,incorrect
cry_0_initial.mp4,cry,hug,hug,incorrect
cry_0_modified_african.mp4,cry,hug,hug,incorrect
cry_0_modified_asian.mp4,cry,hug,hug,incorrect
cry_0_modified_hispanic.mp4,cry,hug,hug,incorrect
cry_0_modified_indian.mp4,cry,hug,hug,incorrect
cry_0_modified_middle_eastern.mp4,cry,hug,hug,incorrect
cry_0_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_1_initial.mp4,cry,yoga,yoga,incorrect
cry_1_modified_african.mp4,cry,yoga,yoga,incorrect
cry_1_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_1_modified_hispanic.mp4,cry,yoga,yoga,incorrect
cry_1_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_1_modified_middle_eastern.mp4,cry,yoga,yoga,incorrect
cry_1_modified_south_east_asian.mp4,cry,yoga,yoga,incorrect
cry_2_initial.mp4,cry,yoga,yoga,incorrect
cry_2_modified_african.mp4,cry,yoga,yoga,incorrect
cry_2_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_2_modified_hispanic.mp4,cry,yoga,yoga,incorrect
cry_2_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_2_modified_middle_eastern.mp4,cry,yoga,yoga,incorrect
cry_2_modified_white.mp4,cry,yoga,yoga,incorrect
cry_3_initial.mp4,cry,cry,cry,correct
cry_3_modified_african.mp4,cry,yoga,yoga,incorrect
cry_3_modified_asian.mp4,cry,cry,cry,correct
cry_3_modified_hispanic.mp4,cry,hug,hug,incorrect
cry_3_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_3_modified_middle_eastern.mp4,cry,hug,hug,incorrect
cry_3_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_4_initial.mp4,cry,yoga,yoga,incorrect
cry_4_modified_african.mp4,cry,yoga,yoga,incorrect
cry_4_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_4_modified_hispanic.mp4,cry,yoga,yoga,incorrect
cry_4_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_4_modified_south_east_asian.mp4,cry,yoga,yoga,incorrect
cry_4_modified_white.mp4,cry,yoga,yoga,incorrect
cry_5_initial.mp4,cry,yoga,yoga,incorrect
cry_5_modified_african.mp4,cry,yoga,yoga,incorrect
cry_5_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_5_modified_hispanic.mp4,cry,yoga,yoga,incorrect
cry_5_modified_middle_eastern.mp4,cry,yoga,yoga,incorrect
cry_5_modified_south_east_asian.mp4,cry,yoga,yoga,incorrect
cry_5_modified_white.mp4,cry,yoga,yoga,incorrect
cry_6_initial.mp4,cry,hug,hug,incorrect
cry_6_modified_african.mp4,cry,hug,hug,incorrect
cry_6_modified_asian.mp4,cry,hug,hug,incorrect
cry_6_modified_indian.mp4,cry,hug,hug,incorrect
cry_6_modified_middle_eastern.mp4,cry,hug,hug,incorrect
cry_6_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_6_modified_white.mp4,cry,hug,hug,incorrect
cry_7_initial.mp4,cry,yoga,yoga,incorrect
cry_7_modified_african.mp4,cry,yoga,yoga,incorrect
cry_7_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_7_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_7_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_7_modified_middle_eastern.mp4,cry,yoga,yoga,incorrect
cry_7_modified_white.mp4,cry,yoga,yoga,incorrect
cry_8_initial.mp4,cry,yoga,yoga,incorrect
cry_8_modified_african.mp4,cry,yoga,yoga,incorrect
cry_8_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_8_modified_hispanic.mp4,cry,yoga,yoga,incorrect
cry_8_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_8_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_8_modified_south_east_asian.mp4,cry,yoga,yoga,incorrect
cry_9_initial.mp4,cry,yoga,yoga,incorrect
cry_9_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_9_modified_hispanic.mp4,cry,yoga,yoga,incorrect
cry_9_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_9_modified_middle_eastern.mp4,cry,yoga,yoga,incorrect
cry_9_modified_south_east_asian.mp4,cry,yoga,yoga,incorrect
cry_9_modified_white.mp4,cry,hug,hug,incorrect
draw_0_initial.mp4,draw,tie,tie,incorrect
draw_0_modified_african.mp4,draw,tie,tie,incorrect
draw_0_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_0_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_0_modified_indian.mp4,draw,tie,tie,incorrect
draw_0_modified_middle_eastern.mp4,draw,tie,tie,incorrect
draw_0_modified_south_east_asian.mp4,draw,tie,tie,incorrect
draw_1_initial.mp4,draw,yoga,yoga,incorrect
draw_1_modified_african.mp4,draw,yoga,yoga,incorrect
draw_1_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_1_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_1_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_1_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_1_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_2_initial.mp4,draw,yoga,yoga,incorrect
draw_2_modified_african.mp4,draw,yoga,yoga,incorrect
draw_2_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_2_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_2_modified_indian.mp4,draw,tie,tie,incorrect
draw_2_modified_middle_eastern.mp4,draw,tie,tie,incorrect
draw_2_modified_white.mp4,draw,tie,tie,incorrect
draw_3_initial.mp4,draw,yoga,yoga,incorrect
draw_3_modified_african.mp4,draw,yoga,yoga,incorrect
draw_3_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_3_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_3_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_3_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_3_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_4_initial.mp4,draw,tie,tie,incorrect
draw_4_modified_african.mp4,draw,yoga,yoga,incorrect
draw_4_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_4_modified_hispanic.mp4,draw,tie,tie,incorrect
draw_4_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_4_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_4_modified_white.mp4,draw,tie,tie,incorrect
draw_5_initial.mp4,draw,yoga,yoga,incorrect
draw_5_modified_african.mp4,draw,yoga,yoga,incorrect
draw_5_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_5_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_5_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_5_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_5_modified_white.mp4,draw,yoga,yoga,incorrect
draw_6_initial.mp4,draw,jog,jog,incorrect
draw_6_modified_african.mp4,draw,yoga,yoga,incorrect
draw_6_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_6_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_6_modified_middle_eastern.mp4,draw,tie,tie,incorrect
draw_6_modified_south_east_asian.mp4,draw,tie,tie,incorrect
draw_6_modified_white.mp4,draw,tie,tie,incorrect
draw_7_initial.mp4,draw,yoga,yoga,incorrect
draw_7_modified_african.mp4,draw,yoga,yoga,incorrect
draw_7_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_7_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_7_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_7_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_7_modified_white.mp4,draw,yoga,yoga,incorrect
draw_8_initial.mp4,draw,yoga,yoga,incorrect
draw_8_modified_african.mp4,draw,yoga,yoga,incorrect
draw_8_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_8_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_8_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_8_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_8_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_9_initial.mp4,draw,yoga,yoga,incorrect
draw_9_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_hispanic.mp4,draw,cry,cry,incorrect
draw_9_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_9_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_white.mp4,draw,yoga,yoga,incorrect
dribble_0_initial.mp4,dribble,hug,hug,incorrect
dribble_0_modified_african.mp4,dribble,hug,hug,incorrect
dribble_0_modified_asian.mp4,dribble,hug,hug,incorrect
dribble_0_modified_hispanic.mp4,dribble,hug,hug,incorrect
dribble_0_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_0_modified_middle_eastern.mp4,dribble,hug,hug,incorrect
dribble_0_modified_south_east_asian.mp4,dribble,hug,hug,incorrect
dribble_1_initial.mp4,dribble,jog,jog,incorrect
dribble_1_modified_african.mp4,dribble,yoga,yoga,incorrect
dribble_1_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_1_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_1_modified_indian.mp4,dribble,yoga,yoga,incorrect
dribble_1_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_1_modified_south_east_asian.mp4,dribble,jog,jog,incorrect
dribble_2_initial.mp4,dribble,yoga,yoga,incorrect
dribble_2_modified_african.mp4,dribble,yoga,yoga,incorrect
dribble_2_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_2_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_2_modified_indian.mp4,dribble,jog,jog,incorrect
dribble_2_modified_middle_eastern.mp4,dribble,yoga,yoga,incorrect
dribble_2_modified_white.mp4,dribble,yoga,yoga,incorrect
dribble_3_initial.mp4,dribble,yoga,yoga,incorrect
dribble_3_modified_african.mp4,dribble,yoga,yoga,incorrect
dribble_3_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_3_modified_hispanic.mp4,dribble,yoga,yoga,incorrect
dribble_3_modified_indian.mp4,dribble,jog,jog,incorrect
dribble_3_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_3_modified_south_east_asian.mp4,dribble,jog,jog,incorrect
dribble_4_initial.mp4,dribble,hug,hug,incorrect
dribble_4_modified_african.mp4,dribble,hug,hug,incorrect
dribble_4_modified_asian.mp4,dribble,hug,hug,incorrect
dribble_4_modified_hispanic.mp4,dribble,hug,hug,incorrect
dribble_4_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_4_modified_south_east_asian.mp4,dribble,hug,hug,incorrect
dribble_4_modified_white.mp4,dribble,hug,hug,incorrect
dribble_5_initial.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_african.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_5_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_5_modified_middle_eastern.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_south_east_asian.mp4,dribble,jog,jog,incorrect
dribble_5_modified_white.mp4,dribble,jog,jog,incorrect
dribble_6_initial.mp4,dribble,hug,hug,incorrect
dribble_6_modified_african.mp4,dribble,yoga,yoga,incorrect
dribble_6_modified_asian.mp4,dribble,hug,hug,incorrect
dribble_6_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_6_modified_middle_eastern.mp4,dribble,hug,hug,incorrect
dribble_6_modified_south_east_asian.mp4,dribble,hug,hug,incorrect
dribble_6_modified_white.mp4,dribble,hug,hug,incorrect
dribble_7_initial.mp4,dribble,jog,jog,incorrect
dribble_7_modified_african.mp4,dribble,jog,jog,incorrect
dribble_7_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_7_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_7_modified_indian.mp4,dribble,jog,jog,incorrect
dribble_7_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_7_modified_white.mp4,dribble,jog,jog,incorrect
dribble_8_initial.mp4,dribble,jog,jog,incorrect
dribble_8_modified_african.mp4,dribble,jog,jog,incorrect
dribble_8_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_8_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_8_modified_indian.mp4,dribble,jog,jog,incorrect
dribble_8_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_8_modified_south_east_asian.mp4,dribble,jog,jog,incorrect
dribble_9_initial.mp4,dribble,yoga,yoga,incorrect
dribble_9_modified_asian.mp4,dribble,yoga,yoga,incorrect
dribble_9_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_9_modified_indian.mp4,dribble,jog,jog,incorrect
dribble_9_modified_middle_eastern.mp4,dribble,yoga,yoga,incorrect
dribble_9_modified_south_east_asian.mp4,dribble,yoga,yoga,incorrect
dribble_9_modified_white.mp4,dribble,jog,jog,incorrect
drink_0_initial.mp4,drink,hug,hug,incorrect
drink_0_modified_african.mp4,drink,hug,hug,incorrect
