video,ground_truth,raw_prediction,mapped_prediction,result
cry_4_modified_hispanic.mp4,cry,hug,hug,incorrect
cry_4_modified_indian.mp4,cry,hug,hug,incorrect
cry_4_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_4_modified_white.mp4,cry,hug,hug,incorrect
cry_5_initial.mp4,cry,cry,cry,correct
cry_5_modified_african.mp4,cry,cry,cry,correct
cry_5_modified_asian.mp4,cry,cry,cry,correct
cry_5_modified_hispanic.mp4,cry,cry,cry,correct
cry_5_modified_middle_eastern.mp4,cry,cry,cry,correct
cry_5_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_5_modified_white.mp4,cry,cry,cry,correct
cry_6_initial.mp4,cry,cry,cry,correct
cry_6_modified_african.mp4,cry,cry,cry,correct
cry_6_modified_asian.mp4,cry,cry,cry,correct
cry_6_modified_indian.mp4,cry,cry,cry,correct
cry_6_modified_middle_eastern.mp4,cry,hug,hug,incorrect
cry_6_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_6_modified_white.mp4,cry,cry,cry,correct
cry_7_initial.mp4,cry,hug,hug,incorrect
cry_7_modified_african.mp4,cry,hug,hug,incorrect
cry_7_modified_asian.mp4,cry,hug,hug,incorrect
cry_7_modified_hispanic.mp4,cry,hug,hug,incorrect
cry_7_modified_indian.mp4,cry,hug,hug,incorrect
cry_7_modified_middle_eastern.mp4,cry,hug,hug,incorrect
cry_7_modified_white.mp4,cry,hug,hug,incorrect
cry_8_initial.mp4,cry,hug,hug,incorrect
cry_8_modified_african.mp4,cry,hug,hug,incorrect
cry_8_modified_asian.mp4,cry,hug,hug,incorrect
cry_8_modified_hispanic.mp4,cry,hug,hug,incorrect
cry_8_modified_indian.mp4,cry,hug,hug,incorrect
cry_8_modified_middle_eastern.mp4,cry,hug,hug,incorrect
cry_8_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_9_initial.mp4,cry,yoga,yoga,incorrect
cry_9_modified_asian.mp4,cry,hug,hug,incorrect
cry_9_modified_hispanic.mp4,cry,hug,hug,incorrect
cry_9_modified_indian.mp4,cry,yoga,yoga,incorrect
cry_9_modified_middle_eastern.mp4,cry,hug,hug,incorrect
cry_9_modified_south_east_asian.mp4,cry,hug,hug,incorrect
cry_9_modified_white.mp4,cry,hug,hug,incorrect
draw_0_initial.mp4,draw,tie,tie,incorrect
draw_0_modified_african.mp4,draw,cry,cry,incorrect
draw_0_modified_asian.mp4,draw,tie,tie,incorrect
draw_0_modified_hispanic.mp4,draw,tie,tie,incorrect
draw_0_modified_indian.mp4,draw,tie,tie,incorrect
draw_0_modified_middle_eastern.mp4,draw,cry,cry,incorrect
draw_0_modified_south_east_asian.mp4,draw,cry,cry,incorrect
draw_1_initial.mp4,draw,yoga,yoga,incorrect
draw_1_modified_african.mp4,draw,yoga,yoga,incorrect
draw_1_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_1_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_1_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_1_modified_middle_eastern.mp4,draw,cry,cry,incorrect
draw_1_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_2_initial.mp4,draw,cry,cry,incorrect
draw_2_modified_african.mp4,draw,cry,cry,incorrect
draw_2_modified_asian.mp4,draw,cry,cry,incorrect
draw_2_modified_hispanic.mp4,draw,cry,cry,incorrect
draw_2_modified_indian.mp4,draw,tie,tie,incorrect
draw_2_modified_middle_eastern.mp4,draw,cry,cry,incorrect
draw_2_modified_white.mp4,draw,cry,cry,incorrect
draw_3_initial.mp4,draw,yoga,yoga,incorrect
draw_3_modified_african.mp4,draw,yoga,yoga,incorrect
draw_3_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_3_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_3_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_3_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_3_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_4_initial.mp4,draw,cry,cry,incorrect
draw_4_modified_african.mp4,draw,cry,cry,incorrect
draw_4_modified_asian.mp4,draw,cry,cry,incorrect
draw_4_modified_hispanic.mp4,draw,cry,cry,incorrect
draw_4_modified_indian.mp4,draw,cry,cry,incorrect
draw_4_modified_south_east_asian.mp4,draw,cry,cry,incorrect
draw_4_modified_white.mp4,draw,cry,cry,incorrect
draw_5_initial.mp4,draw,yoga,yoga,incorrect
draw_5_modified_african.mp4,draw,yoga,yoga,incorrect
draw_5_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_5_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_5_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_5_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_5_modified_white.mp4,draw,yoga,yoga,incorrect
draw_6_initial.mp4,draw,cry,cry,incorrect
draw_6_modified_african.mp4,draw,cry,cry,incorrect
draw_6_modified_asian.mp4,draw,drive,drive,incorrect
draw_6_modified_indian.mp4,draw,cry,cry,incorrect
draw_6_modified_middle_eastern.mp4,draw,cry,cry,incorrect
draw_6_modified_south_east_asian.mp4,draw,cry,cry,incorrect
draw_6_modified_white.mp4,draw,cry,cry,incorrect
draw_7_initial.mp4,draw,yoga,yoga,incorrect
draw_7_modified_african.mp4,draw,yoga,yoga,incorrect
draw_7_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_7_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_7_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_7_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_7_modified_white.mp4,draw,yoga,yoga,incorrect
draw_8_initial.mp4,draw,yoga,yoga,incorrect
draw_8_modified_african.mp4,draw,yoga,yoga,incorrect
draw_8_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_8_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_8_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_8_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_8_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_9_initial.mp4,draw,yoga,yoga,incorrect
draw_9_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_hispanic.mp4,draw,cry,cry,incorrect
draw_9_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_9_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_white.mp4,draw,cry,cry,incorrect
dribble_0_initial.mp4,dribble,hug,hug,incorrect
dribble_0_modified_african.mp4,dribble,hug,hug,incorrect
dribble_0_modified_asian.mp4,dribble,hug,hug,incorrect
dribble_0_modified_hispanic.mp4,dribble,hug,hug,incorrect
dribble_0_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_0_modified_middle_eastern.mp4,dribble,hug,hug,incorrect
dribble_0_modified_south_east_asian.mp4,dribble,hug,hug,incorrect
dribble_1_initial.mp4,dribble,cry,cry,incorrect
dribble_1_modified_african.mp4,dribble,hug,hug,incorrect
dribble_1_modified_asian.mp4,dribble,cry,cry,incorrect
dribble_1_modified_hispanic.mp4,dribble,hug,hug,incorrect
dribble_1_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_1_modified_middle_eastern.mp4,dribble,cry,cry,incorrect
dribble_1_modified_south_east_asian.mp4,dribble,hug,hug,incorrect
dribble_2_initial.mp4,dribble,cry,cry,incorrect
dribble_2_modified_african.mp4,dribble,cry,cry,incorrect
dribble_2_modified_asian.mp4,dribble,drive,drive,incorrect
dribble_2_modified_hispanic.mp4,dribble,cry,cry,incorrect
dribble_2_modified_indian.mp4,dribble,drive,drive,incorrect
dribble_2_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_2_modified_white.mp4,dribble,cry,cry,incorrect
dribble_3_initial.mp4,dribble,cry,cry,incorrect
dribble_3_modified_african.mp4,dribble,drive,drive,incorrect
dribble_3_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_3_modified_hispanic.mp4,dribble,cry,cry,incorrect
dribble_3_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_3_modified_middle_eastern.mp4,dribble,cry,cry,incorrect
dribble_3_modified_south_east_asian.mp4,dribble,cry,cry,incorrect
dribble_4_initial.mp4,dribble,hug,hug,incorrect
dribble_4_modified_african.mp4,dribble,hug,hug,incorrect
dribble_4_modified_asian.mp4,dribble,hug,hug,incorrect
dribble_4_modified_hispanic.mp4,dribble,hug,hug,incorrect
dribble_4_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_4_modified_south_east_asian.mp4,dribble,hug,hug,incorrect
dribble_4_modified_white.mp4,dribble,hug,hug,incorrect
dribble_5_initial.mp4,dribble,cry,cry,incorrect
dribble_5_modified_african.mp4,dribble,cry,cry,incorrect
dribble_5_modified_asian.mp4,dribble,drive,drive,incorrect
dribble_5_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_5_modified_middle_eastern.mp4,dribble,cry,cry,incorrect
dribble_5_modified_south_east_asian.mp4,dribble,cry,cry,incorrect
dribble_5_modified_white.mp4,dribble,drive,drive,incorrect
dribble_6_initial.mp4,dribble,hug,hug,incorrect
dribble_6_modified_african.mp4,dribble,hug,hug,incorrect
dribble_6_modified_asian.mp4,dribble,hug,hug,incorrect
dribble_6_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_6_modified_middle_eastern.mp4,dribble,hug,hug,incorrect
dribble_6_modified_south_east_asian.mp4,dribble,hug,hug,incorrect
dribble_6_modified_white.mp4,dribble,hug,hug,incorrect
dribble_7_initial.mp4,dribble,hug,hug,incorrect
dribble_7_modified_african.mp4,dribble,jog,jog,incorrect
dribble_7_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_7_modified_hispanic.mp4,dribble,hug,hug,incorrect
dribble_7_modified_indian.mp4,dribble,jog,jog,incorrect
dribble_7_modified_middle_eastern.mp4,dribble,hug,hug,incorrect
dribble_7_modified_white.mp4,dribble,hug,hug,incorrect
dribble_8_initial.mp4,dribble,cry,cry,incorrect
dribble_8_modified_african.mp4,dribble,hug,hug,incorrect
dribble_8_modified_asian.mp4,dribble,cry,cry,incorrect
dribble_8_modified_hispanic.mp4,dribble,cry,cry,incorrect
dribble_8_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_8_modified_middle_eastern.mp4,dribble,cry,cry,incorrect
dribble_8_modified_south_east_asian.mp4,dribble,cry,cry,incorrect
dribble_9_initial.mp4,dribble,drive,drive,incorrect
dribble_9_modified_asian.mp4,dribble,drive,drive,incorrect
dribble_9_modified_hispanic.mp4,dribble,drive,drive,incorrect
dribble_9_modified_indian.mp4,dribble,cry,cry,incorrect
dribble_9_modified_middle_eastern.mp4,dribble,cry,cry,incorrect
dribble_9_modified_south_east_asian.mp4,dribble,drive,drive,incorrect
dribble_9_modified_white.mp4,dribble,drive,drive,incorrect
drink_0_initial.mp4,drink,hug,hug,incorrect
drink_0_modified_african.mp4,drink,hug,hug,incorrect
drink_0_modified_asian.mp4,drink,hug,hug,incorrect
drink_0_modified_hispanic.mp4,drink,hug,hug,incorrect
drink_0_modified_indian.mp4,drink,hug,hug,incorrect
drink_0_modified_middle_eastern.mp4,drink,hug,hug,incorrect
drink_0_modified_south_east_asian.mp4,drink,hug,hug,incorrect
drink_1_initial.mp4,drink,fish,fish,incorrect
drink_1_modified_african.mp4,drink,fish,fish,incorrect
drink_1_modified_asian.mp4,drink,fish,fish,incorrect
drink_1_modified_hispanic.mp4,drink,fish,fish,incorrect
drink_1_modified_indian.mp4,drink,clap,clap,incorrect
drink_1_modified_middle_eastern.mp4,drink,fish,fish,incorrect
