video,true_label,raw_prediction,mapped_prediction,result
drink_14_modified_asian.mp4,drink,cartwheel,cartwheel,incorrect
drink_14_modified_hispanic.mp4,drink,cartwheel,cartwheel,incorrect
drink_14_modified_indian.mp4,drink,cartwheel,cartwheel,incorrect
drink_14_modified_middle_eastern.mp4,drink,cartwheel,cartwheel,incorrect
drink_14_modified_south_east_asian.mp4,drink,cartwheel,cartwheel,incorrect
drink_15_initial.mp4,drink,drink,drink,correct
drink_15_modified_african.mp4,drink,yoga,yoga,incorrect
drink_15_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_15_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_15_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_15_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_15_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_16_initial.mp4,drink,cartwheel,cartwheel,incorrect
drink_16_modified_asian.mp4,drink,other,other,incorrect
drink_16_modified_hispanic.mp4,drink,other,other,incorrect
drink_16_modified_indian.mp4,drink,cartwheel,cartwheel,incorrect
drink_16_modified_middle_eastern.mp4,drink,other,other,incorrect
drink_16_modified_south_east_asian.mp4,drink,cartwheel,cartwheel,incorrect
drink_16_modified_white.mp4,drink,squat,squat,incorrect
drink_17_initial.mp4,drink,yoga,yoga,incorrect
drink_17_modified_african.mp4,drink,lunge,lunge,incorrect
drink_17_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_17_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_17_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_17_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_17_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_18_initial.mp4,drink,squat,squat,incorrect
drink_18_modified_african.mp4,drink,squat,squat,incorrect
drink_18_modified_hispanic.mp4,drink,lunge,lunge,incorrect
drink_18_modified_indian.mp4,drink,lunge,lunge,incorrect
drink_18_modified_middle_eastern.mp4,drink,lunge,lunge,incorrect
drink_18_modified_south_east_asian.mp4,drink,lunge,lunge,incorrect
drink_18_modified_white.mp4,drink,lunge,lunge,incorrect
drink_19_initial.mp4,drink,yoga,yoga,incorrect
drink_19_modified_african.mp4,drink,yoga,yoga,incorrect
drink_19_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_19_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_19_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_19_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_19_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_1_initial.mp4,drink,yoga,yoga,incorrect
drink_1_modified_african.mp4,drink,yoga,yoga,incorrect
drink_1_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_1_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_1_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_1_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_1_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_20_initial.mp4,drink,cartwheel,cartwheel,incorrect
drink_20_modified_african.mp4,drink,squat,squat,incorrect
drink_20_modified_asian.mp4,drink,cartwheel,cartwheel,incorrect
drink_20_modified_hispanic.mp4,drink,cartwheel,cartwheel,incorrect
drink_20_modified_middle_eastern.mp4,drink,cartwheel,cartwheel,incorrect
drink_20_modified_south_east_asian.mp4,drink,cartwheel,cartwheel,incorrect
drink_20_modified_white.mp4,drink,cartwheel,cartwheel,incorrect
drink_21_initial.mp4,drink,yoga,yoga,incorrect
drink_21_modified_african.mp4,drink,squat,squat,incorrect
drink_21_modified_asian.mp4,drink,squat,squat,incorrect
drink_21_modified_hispanic.mp4,drink,squat,squat,incorrect
drink_21_modified_indian.mp4,drink,squat,squat,incorrect
drink_21_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_21_modified_white.mp4,drink,squat,squat,incorrect
drink_22_initial.mp4,drink,yoga,yoga,incorrect
drink_22_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_22_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_22_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_22_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_22_modified_south_east_asian.mp4,drink,drink,drink,correct
drink_22_modified_white.mp4,drink,yoga,yoga,incorrect
drink_23_initial.mp4,drink,cartwheel,cartwheel,incorrect
drink_23_modified_african.mp4,drink,cartwheel,cartwheel,incorrect
drink_23_modified_hispanic.mp4,drink,cartwheel,cartwheel,incorrect
drink_23_modified_indian.mp4,drink,other,other,incorrect
drink_23_modified_middle_eastern.mp4,drink,squat,squat,incorrect
drink_23_modified_south_east_asian.mp4,drink,other,other,incorrect
drink_23_modified_white.mp4,drink,squat,squat,incorrect
drink_24_initial.mp4,drink,yoga,yoga,incorrect
drink_24_modified_african.mp4,drink,yoga,yoga,incorrect
drink_24_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_24_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_24_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_24_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_24_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_2_initial.mp4,drink,yoga,yoga,incorrect
drink_2_modified_african.mp4,drink,cartwheel,cartwheel,incorrect
drink_2_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_2_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_2_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_2_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_2_modified_white.mp4,drink,yoga,yoga,incorrect
drink_3_initial.mp4,drink,yoga,yoga,incorrect
drink_3_modified_african.mp4,drink,yoga,yoga,incorrect
drink_3_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_3_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_3_modified_indian.mp4,drink,other,other,incorrect
drink_3_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_3_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_4_initial.mp4,drink,squat,squat,incorrect
drink_4_modified_african.mp4,drink,squat,squat,incorrect
drink_4_modified_asian.mp4,drink,squat,squat,incorrect
drink_4_modified_hispanic.mp4,drink,squat,squat,incorrect
drink_4_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_4_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_4_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_5_initial.mp4,drink,other,other,incorrect
drink_5_modified_african.mp4,drink,other,other,incorrect
drink_5_modified_asian.mp4,drink,other,other,incorrect
drink_5_modified_hispanic.mp4,drink,other,other,incorrect
drink_5_modified_middle_eastern.mp4,drink,other,other,incorrect
drink_5_modified_south_east_asian.mp4,drink,other,other,incorrect
drink_5_modified_white.mp4,drink,other,other,incorrect
drink_6_initial.mp4,drink,yoga,yoga,incorrect
drink_6_modified_african.mp4,drink,yoga,yoga,incorrect
drink_6_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_6_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_6_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_6_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_6_modified_white.mp4,drink,yoga,yoga,incorrect
drink_7_initial.mp4,drink,yoga,yoga,incorrect
drink_7_modified_african.mp4,drink,other,other,incorrect
drink_7_modified_asian.mp4,drink,other,other,incorrect
drink_7_modified_hispanic.mp4,drink,drink,drink,correct
drink_7_modified_indian.mp4,drink,other,other,incorrect
drink_7_modified_middle_eastern.mp4,drink,drink,drink,correct
drink_7_modified_white.mp4,drink,drink,drink,correct
drink_8_initial.mp4,drink,yoga,yoga,incorrect
drink_8_modified_african.mp4,drink,yoga,yoga,incorrect
drink_8_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_8_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_8_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_8_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_8_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
drink_9_initial.mp4,drink,yoga,yoga,incorrect
drink_9_modified_african.mp4,drink,yoga,yoga,incorrect
drink_9_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_9_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_9_modified_indian.mp4,drink,yoga,yoga,incorrect
drink_9_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_9_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect
lunge_0_initial.mp4,lunge,yoga,yoga,incorrect
lunge_0_modified_african.mp4,lunge,yoga,yoga,incorrect
lunge_0_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_0_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_0_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_0_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_0_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_10_initial.mp4,lunge,yoga,yoga,incorrect
lunge_10_modified_african.mp4,lunge,yoga,yoga,incorrect
lunge_10_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_10_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_10_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_10_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_10_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_11_initial.mp4,lunge,yoga,yoga,incorrect
lunge_11_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_11_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_11_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_11_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_11_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_11_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_12_initial.mp4,lunge,yoga,yoga,incorrect
lunge_12_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_12_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_12_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_12_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_12_modified_south_east_asian.mp4,lunge,squat,squat,incorrect
lunge_12_modified_white.mp4,lunge,squat,squat,incorrect
lunge_13_initial.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_13_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_13_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_13_modified_hispanic.mp4,lunge,squat,squat,incorrect
lunge_13_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_13_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_13_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_14_initial.mp4,lunge,yoga,yoga,incorrect
lunge_14_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_14_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_14_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_14_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_14_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_14_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_15_initial.mp4,lunge,lunge,lunge,correct
lunge_15_modified_african.mp4,lunge,lunge,lunge,correct
lunge_15_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
