video,ground_truth,raw_prediction,mapped_prediction,result
cry_2_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_2_modified_indian.mp4,cry,jog,jog,incorrect
cry_2_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_2_modified_white.mp4,cry,jog,jog,incorrect
cry_3_initial.mp4,cry,jog,jog,incorrect
cry_3_modified_african.mp4,cry,jog,jog,incorrect
cry_3_modified_asian.mp4,cry,jog,jog,incorrect
cry_3_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_3_modified_indian.mp4,cry,jog,jog,incorrect
cry_3_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_3_modified_south_east_asian.mp4,cry,jog,jog,incorrect
cry_4_initial.mp4,cry,jog,jog,incorrect
cry_4_modified_african.mp4,cry,jog,jog,incorrect
cry_4_modified_asian.mp4,cry,jog,jog,incorrect
cry_4_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_4_modified_indian.mp4,cry,jog,jog,incorrect
cry_4_modified_south_east_asian.mp4,cry,jog,jog,incorrect
cry_4_modified_white.mp4,cry,jog,jog,incorrect
cry_5_initial.mp4,cry,jog,jog,incorrect
cry_5_modified_african.mp4,cry,jog,jog,incorrect
cry_5_modified_asian.mp4,cry,jog,jog,incorrect
cry_5_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_5_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_5_modified_south_east_asian.mp4,cry,jog,jog,incorrect
cry_5_modified_white.mp4,cry,jog,jog,incorrect
cry_6_initial.mp4,cry,jog,jog,incorrect
cry_6_modified_african.mp4,cry,jog,jog,incorrect
cry_6_modified_asian.mp4,cry,jog,jog,incorrect
cry_6_modified_indian.mp4,cry,jog,jog,incorrect
cry_6_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_6_modified_south_east_asian.mp4,cry,jog,jog,incorrect
cry_6_modified_white.mp4,cry,jog,jog,incorrect
cry_7_initial.mp4,cry,jog,jog,incorrect
cry_7_modified_african.mp4,cry,jog,jog,incorrect
cry_7_modified_asian.mp4,cry,jog,jog,incorrect
cry_7_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_7_modified_indian.mp4,cry,jog,jog,incorrect
cry_7_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_7_modified_white.mp4,cry,jog,jog,incorrect
cry_8_initial.mp4,cry,jog,jog,incorrect
cry_8_modified_african.mp4,cry,jog,jog,incorrect
cry_8_modified_asian.mp4,cry,jog,jog,incorrect
cry_8_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_8_modified_indian.mp4,cry,jog,jog,incorrect
cry_8_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_8_modified_south_east_asian.mp4,cry,jog,jog,incorrect
cry_9_initial.mp4,cry,jog,jog,incorrect
cry_9_modified_asian.mp4,cry,jog,jog,incorrect
cry_9_modified_hispanic.mp4,cry,jog,jog,incorrect
cry_9_modified_indian.mp4,cry,jog,jog,incorrect
cry_9_modified_middle_eastern.mp4,cry,jog,jog,incorrect
cry_9_modified_south_east_asian.mp4,cry,jog,jog,incorrect
cry_9_modified_white.mp4,cry,jog,jog,incorrect
draw_0_initial.mp4,draw,clap,clap,incorrect
draw_0_modified_african.mp4,draw,clap,clap,incorrect
draw_0_modified_asian.mp4,draw,clap,clap,incorrect
draw_0_modified_hispanic.mp4,draw,clap,clap,incorrect
draw_0_modified_indian.mp4,draw,clap,clap,incorrect
draw_0_modified_middle_eastern.mp4,draw,clap,clap,incorrect
draw_0_modified_south_east_asian.mp4,draw,clap,clap,incorrect
draw_1_initial.mp4,draw,clap,clap,incorrect
draw_1_modified_african.mp4,draw,clap,clap,incorrect
draw_1_modified_asian.mp4,draw,clap,clap,incorrect
draw_1_modified_hispanic.mp4,draw,clap,clap,incorrect
draw_1_modified_indian.mp4,draw,clap,clap,incorrect
draw_1_modified_middle_eastern.mp4,draw,clap,clap,incorrect
draw_1_modified_south_east_asian.mp4,draw,clap,clap,incorrect
draw_2_initial.mp4,draw,jog,jog,incorrect
draw_2_modified_african.mp4,draw,celebrate,celebrate,incorrect
draw_2_modified_asian.mp4,draw,clap,clap,incorrect
draw_2_modified_hispanic.mp4,draw,clap,clap,incorrect
draw_2_modified_indian.mp4,draw,celebrate,celebrate,incorrect
draw_2_modified_middle_eastern.mp4,draw,clap,clap,incorrect
draw_2_modified_white.mp4,draw,clap,clap,incorrect
draw_3_initial.mp4,draw,yoga,yoga,incorrect
draw_3_modified_african.mp4,draw,squat,squat,incorrect
draw_3_modified_asian.mp4,draw,squat,squat,incorrect
draw_3_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_3_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_3_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_3_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_4_initial.mp4,draw,clap,clap,incorrect
draw_4_modified_african.mp4,draw,celebrate,celebrate,incorrect
draw_4_modified_asian.mp4,draw,clap,clap,incorrect
draw_4_modified_hispanic.mp4,draw,clap,clap,incorrect
draw_4_modified_indian.mp4,draw,celebrate,celebrate,incorrect
draw_4_modified_south_east_asian.mp4,draw,clap,clap,incorrect
draw_4_modified_white.mp4,draw,clap,clap,incorrect
draw_5_initial.mp4,draw,squat,squat,incorrect
draw_5_modified_african.mp4,draw,yoga,yoga,incorrect
draw_5_modified_asian.mp4,draw,squat,squat,incorrect
draw_5_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_5_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_5_modified_south_east_asian.mp4,draw,squat,squat,incorrect
draw_5_modified_white.mp4,draw,yoga,yoga,incorrect
draw_6_initial.mp4,draw,clap,clap,incorrect
draw_6_modified_african.mp4,draw,clap,clap,incorrect
draw_6_modified_asian.mp4,draw,clap,clap,incorrect
draw_6_modified_indian.mp4,draw,clap,clap,incorrect
draw_6_modified_middle_eastern.mp4,draw,clap,clap,incorrect
draw_6_modified_south_east_asian.mp4,draw,clap,clap,incorrect
draw_6_modified_white.mp4,draw,celebrate,celebrate,incorrect
draw_7_initial.mp4,draw,clap,clap,incorrect
draw_7_modified_african.mp4,draw,clap,clap,incorrect
draw_7_modified_asian.mp4,draw,clap,clap,incorrect
draw_7_modified_hispanic.mp4,draw,clap,clap,incorrect
draw_7_modified_indian.mp4,draw,clap,clap,incorrect
draw_7_modified_middle_eastern.mp4,draw,clap,clap,incorrect
draw_7_modified_white.mp4,draw,clap,clap,incorrect
draw_8_initial.mp4,draw,clap,clap,incorrect
draw_8_modified_african.mp4,draw,clap,clap,incorrect
draw_8_modified_asian.mp4,draw,clap,clap,incorrect
draw_8_modified_hispanic.mp4,draw,clap,clap,incorrect
draw_8_modified_indian.mp4,draw,clap,clap,incorrect
draw_8_modified_middle_eastern.mp4,draw,clap,clap,incorrect
draw_8_modified_south_east_asian.mp4,draw,clap,clap,incorrect
draw_9_initial.mp4,draw,clap,clap,incorrect
draw_9_modified_asian.mp4,draw,clap,clap,incorrect
draw_9_modified_hispanic.mp4,draw,clap,clap,incorrect
draw_9_modified_indian.mp4,draw,clap,clap,incorrect
draw_9_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_9_modified_south_east_asian.mp4,draw,clap,clap,incorrect
draw_9_modified_white.mp4,draw,clap,clap,incorrect
dribble_0_initial.mp4,dribble,jog,jog,incorrect
dribble_0_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_0_modified_asian.mp4,dribble,lunge,lunge,incorrect
dribble_0_modified_hispanic.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_0_modified_indian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_0_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_0_modified_south_east_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_1_initial.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_1_modified_african.mp4,dribble,celebrate,celebrate,incorrect
dribble_1_modified_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_1_modified_hispanic.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_1_modified_indian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_1_modified_middle_eastern.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_1_modified_south_east_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_2_initial.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_2_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_2_modified_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_2_modified_hispanic.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_2_modified_indian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_2_modified_middle_eastern.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_2_modified_white.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_3_initial.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_3_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_3_modified_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_3_modified_hispanic.mp4,dribble,clap,clap,incorrect
dribble_3_modified_indian.mp4,dribble,clap,clap,incorrect
dribble_3_modified_middle_eastern.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_3_modified_south_east_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_4_initial.mp4,dribble,jog,jog,incorrect
dribble_4_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_4_modified_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_4_modified_hispanic.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_4_modified_indian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_4_modified_south_east_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_4_modified_white.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_5_initial.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_5_modified_asian.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_hispanic.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_middle_eastern.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_south_east_asian.mp4,dribble,yoga,yoga,incorrect
dribble_5_modified_white.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_6_initial.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_6_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_6_modified_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_6_modified_indian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_6_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_6_modified_south_east_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_6_modified_white.mp4,dribble,jog,jog,incorrect
dribble_7_initial.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_7_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_7_modified_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_7_modified_hispanic.mp4,dribble,celebrate,celebrate,incorrect
dribble_7_modified_indian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_7_modified_middle_eastern.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_7_modified_white.mp4,dribble,jog,jog,incorrect
dribble_8_initial.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_8_modified_african.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_8_modified_asian.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_8_modified_hispanic.mp4,dribble,cartwheel,cartwheel,incorrect
dribble_8_modified_indian.mp4,dribble,cartwheel,cartwheel,incorrect
