video,ground_truth,raw_prediction,mapped_prediction,result
cry_3_modified_african.mp4,cry,celebrate,celebrate,incorrect
cry_3_modified_asian.mp4,cry,cry,cry,correct
cry_3_modified_hispanic.mp4,cry,celebrate,celebrate,incorrect
cry_3_modified_indian.mp4,cry,celebrate,celebrate,incorrect
cry_3_modified_middle_eastern.mp4,cry,celebrate,celebrate,incorrect
cry_3_modified_south_east_asian.mp4,cry,celebrate,celebrate,incorrect
cry_4_initial.mp4,cry,celebrate,celebrate,incorrect
cry_4_modified_african.mp4,cry,celebrate,celebrate,incorrect
cry_4_modified_asian.mp4,cry,celebrate,celebrate,incorrect
cry_4_modified_hispanic.mp4,cry,celebrate,celebrate,incorrect
cry_4_modified_indian.mp4,cry,celebrate,celebrate,incorrect
cry_4_modified_south_east_asian.mp4,cry,celebrate,celebrate,incorrect
cry_4_modified_white.mp4,cry,hug,hug,incorrect
cry_5_initial.mp4,cry,celebrate,celebrate,incorrect
cry_5_modified_african.mp4,cry,celebrate,celebrate,incorrect
cry_5_modified_asian.mp4,cry,celebrate,celebrate,incorrect
cry_5_modified_hispanic.mp4,cry,celebrate,celebrate,incorrect
cry_5_modified_middle_eastern.mp4,cry,celebrate,celebrate,incorrect
cry_5_modified_south_east_asian.mp4,cry,celebrate,celebrate,incorrect
cry_5_modified_white.mp4,cry,cry,cry,correct
cry_6_initial.mp4,cry,celebrate,celebrate,incorrect
cry_6_modified_african.mp4,cry,celebrate,celebrate,incorrect
cry_6_modified_asian.mp4,cry,celebrate,celebrate,incorrect
cry_6_modified_indian.mp4,cry,celebrate,celebrate,incorrect
cry_6_modified_middle_eastern.mp4,cry,celebrate,celebrate,incorrect
cry_6_modified_south_east_asian.mp4,cry,celebrate,celebrate,incorrect
cry_6_modified_white.mp4,cry,cry,cry,correct
cry_7_initial.mp4,cry,celebrate,celebrate,incorrect
cry_7_modified_african.mp4,cry,celebrate,celebrate,incorrect
cry_7_modified_asian.mp4,cry,celebrate,celebrate,incorrect
cry_7_modified_hispanic.mp4,cry,celebrate,celebrate,incorrect
cry_7_modified_indian.mp4,cry,celebrate,celebrate,incorrect
cry_7_modified_middle_eastern.mp4,cry,celebrate,celebrate,incorrect
cry_7_modified_white.mp4,cry,celebrate,celebrate,incorrect
cry_8_initial.mp4,cry,celebrate,celebrate,incorrect
cry_8_modified_african.mp4,cry,celebrate,celebrate,incorrect
cry_8_modified_asian.mp4,cry,golf,golf,incorrect
cry_8_modified_hispanic.mp4,cry,celebrate,celebrate,incorrect
cry_8_modified_indian.mp4,cry,celebrate,celebrate,incorrect
cry_8_modified_middle_eastern.mp4,cry,celebrate,celebrate,incorrect
cry_8_modified_south_east_asian.mp4,cry,celebrate,celebrate,incorrect
cry_9_initial.mp4,cry,celebrate,celebrate,incorrect
cry_9_modified_asian.mp4,cry,yoga,yoga,incorrect
cry_9_modified_hispanic.mp4,cry,celebrate,celebrate,incorrect
cry_9_modified_indian.mp4,cry,celebrate,celebrate,incorrect
cry_9_modified_middle_eastern.mp4,cry,celebrate,celebrate,incorrect
cry_9_modified_south_east_asian.mp4,cry,celebrate,celebrate,incorrect
cry_9_modified_white.mp4,cry,celebrate,celebrate,incorrect
draw_0_initial.mp4,draw,golf,golf,incorrect
draw_0_modified_african.mp4,draw,cry,cry,incorrect
draw_0_modified_asian.mp4,draw,tie,tie,incorrect
draw_0_modified_hispanic.mp4,draw,tie,tie,incorrect
draw_0_modified_indian.mp4,draw,tie,tie,incorrect
draw_0_modified_middle_eastern.mp4,draw,tie,tie,incorrect
draw_0_modified_south_east_asian.mp4,draw,tie,tie,incorrect
draw_1_initial.mp4,draw,golf,golf,incorrect
draw_1_modified_african.mp4,draw,yoga,yoga,incorrect
draw_1_modified_asian.mp4,draw,golf,golf,incorrect
draw_1_modified_hispanic.mp4,draw,golf,golf,incorrect
draw_1_modified_indian.mp4,draw,golf,golf,incorrect
draw_1_modified_middle_eastern.mp4,draw,golf,golf,incorrect
draw_1_modified_south_east_asian.mp4,draw,golf,golf,incorrect
draw_2_initial.mp4,draw,cry,cry,incorrect
draw_2_modified_african.mp4,draw,golf,golf,incorrect
draw_2_modified_asian.mp4,draw,cry,cry,incorrect
draw_2_modified_hispanic.mp4,draw,cry,cry,incorrect
draw_2_modified_indian.mp4,draw,cry,cry,incorrect
draw_2_modified_middle_eastern.mp4,draw,cry,cry,incorrect
draw_2_modified_white.mp4,draw,cry,cry,incorrect
draw_3_initial.mp4,draw,yoga,yoga,incorrect
draw_3_modified_african.mp4,draw,yoga,yoga,incorrect
draw_3_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_3_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_3_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_3_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_3_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_4_initial.mp4,draw,cry,cry,incorrect
draw_4_modified_african.mp4,draw,cry,cry,incorrect
draw_4_modified_asian.mp4,draw,cry,cry,incorrect
draw_4_modified_hispanic.mp4,draw,cry,cry,incorrect
draw_4_modified_indian.mp4,draw,cry,cry,incorrect
draw_4_modified_south_east_asian.mp4,draw,cry,cry,incorrect
draw_4_modified_white.mp4,draw,cry,cry,incorrect
draw_5_initial.mp4,draw,yoga,yoga,incorrect
draw_5_modified_african.mp4,draw,yoga,yoga,incorrect
draw_5_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_5_modified_hispanic.mp4,draw,yoga,yoga,incorrect
draw_5_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_5_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_5_modified_white.mp4,draw,yoga,yoga,incorrect
draw_6_initial.mp4,draw,cry,cry,incorrect
draw_6_modified_african.mp4,draw,cry,cry,incorrect
draw_6_modified_asian.mp4,draw,golf,golf,incorrect
draw_6_modified_indian.mp4,draw,cry,cry,incorrect
draw_6_modified_middle_eastern.mp4,draw,cry,cry,incorrect
draw_6_modified_south_east_asian.mp4,draw,tie,tie,incorrect
draw_6_modified_white.mp4,draw,tie,tie,incorrect
draw_7_initial.mp4,draw,golf,golf,incorrect
draw_7_modified_african.mp4,draw,golf,golf,incorrect
draw_7_modified_asian.mp4,draw,golf,golf,incorrect
draw_7_modified_hispanic.mp4,draw,golf,golf,incorrect
draw_7_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_7_modified_middle_eastern.mp4,draw,golf,golf,incorrect
draw_7_modified_white.mp4,draw,golf,golf,incorrect
draw_8_initial.mp4,draw,golf,golf,incorrect
draw_8_modified_african.mp4,draw,golf,golf,incorrect
draw_8_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_8_modified_hispanic.mp4,draw,golf,golf,incorrect
draw_8_modified_indian.mp4,draw,yoga,yoga,incorrect
draw_8_modified_middle_eastern.mp4,draw,golf,golf,incorrect
draw_8_modified_south_east_asian.mp4,draw,golf,golf,incorrect
draw_9_initial.mp4,draw,yoga,yoga,incorrect
draw_9_modified_asian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_hispanic.mp4,draw,tie,tie,incorrect
draw_9_modified_indian.mp4,draw,tie,tie,incorrect
draw_9_modified_middle_eastern.mp4,draw,yoga,yoga,incorrect
draw_9_modified_south_east_asian.mp4,draw,yoga,yoga,incorrect
draw_9_modified_white.mp4,draw,cry,cry,incorrect
dribble_0_initial.mp4,dribble,celebrate,celebrate,incorrect
dribble_0_modified_african.mp4,dribble,celebrate,celebrate,incorrect
dribble_0_modified_asian.mp4,dribble,golf,golf,incorrect
dribble_0_modified_hispanic.mp4,dribble,celebrate,celebrate,incorrect
dribble_0_modified_indian.mp4,dribble,celebrate,celebrate,incorrect
dribble_0_modified_middle_eastern.mp4,dribble,celebrate,celebrate,incorrect
dribble_0_modified_south_east_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_1_initial.mp4,dribble,cry,cry,incorrect
dribble_1_modified_african.mp4,dribble,cry,cry,incorrect
dribble_1_modified_asian.mp4,dribble,cry,cry,incorrect
dribble_1_modified_hispanic.mp4,dribble,cry,cry,incorrect
dribble_1_modified_indian.mp4,dribble,cry,cry,incorrect
dribble_1_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_1_modified_south_east_asian.mp4,dribble,cry,cry,incorrect
dribble_2_initial.mp4,dribble,celebrate,celebrate,incorrect
dribble_2_modified_african.mp4,dribble,celebrate,celebrate,incorrect
dribble_2_modified_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_2_modified_hispanic.mp4,dribble,celebrate,celebrate,incorrect
dribble_2_modified_indian.mp4,dribble,celebrate,celebrate,incorrect
dribble_2_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_2_modified_white.mp4,dribble,celebrate,celebrate,incorrect
dribble_3_initial.mp4,dribble,golf,golf,incorrect
dribble_3_modified_african.mp4,dribble,golf,golf,incorrect
dribble_3_modified_asian.mp4,dribble,golf,golf,incorrect
dribble_3_modified_hispanic.mp4,dribble,golf,golf,incorrect
dribble_3_modified_indian.mp4,dribble,golf,golf,incorrect
dribble_3_modified_middle_eastern.mp4,dribble,golf,golf,incorrect
dribble_3_modified_south_east_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_4_initial.mp4,dribble,celebrate,celebrate,incorrect
dribble_4_modified_african.mp4,dribble,golf,golf,incorrect
dribble_4_modified_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_4_modified_hispanic.mp4,dribble,golf,golf,incorrect
dribble_4_modified_indian.mp4,dribble,golf,golf,incorrect
dribble_4_modified_south_east_asian.mp4,dribble,golf,golf,incorrect
dribble_4_modified_white.mp4,dribble,golf,golf,incorrect
dribble_5_initial.mp4,dribble,golf,golf,incorrect
dribble_5_modified_african.mp4,dribble,jog,jog,incorrect
dribble_5_modified_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_5_modified_hispanic.mp4,dribble,celebrate,celebrate,incorrect
dribble_5_modified_middle_eastern.mp4,dribble,celebrate,celebrate,incorrect
dribble_5_modified_south_east_asian.mp4,dribble,jog,jog,incorrect
dribble_5_modified_white.mp4,dribble,golf,golf,incorrect
dribble_6_initial.mp4,dribble,hug,hug,incorrect
dribble_6_modified_african.mp4,dribble,hug,hug,incorrect
dribble_6_modified_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_6_modified_indian.mp4,dribble,hug,hug,incorrect
dribble_6_modified_middle_eastern.mp4,dribble,celebrate,celebrate,incorrect
dribble_6_modified_south_east_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_6_modified_white.mp4,dribble,celebrate,celebrate,incorrect
dribble_7_initial.mp4,dribble,jog,jog,incorrect
dribble_7_modified_african.mp4,dribble,jog,jog,incorrect
dribble_7_modified_asian.mp4,dribble,jog,jog,incorrect
dribble_7_modified_hispanic.mp4,dribble,jog,jog,incorrect
dribble_7_modified_indian.mp4,dribble,jog,jog,incorrect
dribble_7_modified_middle_eastern.mp4,dribble,jog,jog,incorrect
dribble_7_modified_white.mp4,dribble,jog,jog,incorrect
dribble_8_initial.mp4,dribble,cry,cry,incorrect
dribble_8_modified_african.mp4,dribble,celebrate,celebrate,incorrect
dribble_8_modified_asian.mp4,dribble,cry,cry,incorrect
dribble_8_modified_hispanic.mp4,dribble,cry,cry,incorrect
dribble_8_modified_indian.mp4,dribble,cry,cry,incorrect
dribble_8_modified_middle_eastern.mp4,dribble,cry,cry,incorrect
dribble_8_modified_south_east_asian.mp4,dribble,cry,cry,incorrect
dribble_9_initial.mp4,dribble,celebrate,celebrate,incorrect
dribble_9_modified_asian.mp4,dribble,celebrate,celebrate,incorrect
dribble_9_modified_hispanic.mp4,dribble,celebrate,celebrate,incorrect
