video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category,best_background,best_camera
cartwheel_2_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'bend', 'jump']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_2_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_3_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'bend', 'play catch']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_3_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'play catch', 'other', 'other', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_3_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'bend', 'play catch']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_3_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'play catch', 'other', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_3_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'play catch', 'other', 'other', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_3_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_3_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'play catch', 'other', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_4_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_4_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'bend', 'other', 'other', 'jump']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_4_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_4_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_4_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'bend', 'other', 'other', 'jump']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_4_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_4_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_5_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_5_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'play catch', 'bend', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_5_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_5_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_5_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_5_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_5_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_6_initial.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_6_modified_african.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_6_modified_asian.mp4,cartwheel,catching or throwing frisbee,other,incorrect,"['other', 'other', 'play catch', 'juggle', 'actions with ball']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_6_modified_indian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'throw', 'play catch', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_6_modified_middle_eastern.mp4,cartwheel,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'throw', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_6_modified_south_east_asian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'play catch', 'throw', 'actions with ball']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_6_modified_white.mp4,cartwheel,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'actions with ball', 'throw']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_7_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'bend', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_7_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'other', 'bend']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_7_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'other', 'bend']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_7_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'other', 'bend']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_7_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'other', 'bend']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_7_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'bend', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_7_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'bend', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_8_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'other', 'jump']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_8_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'play catch', 'other', 'jump']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_8_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'play catch', 'other', 'jump']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_8_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_8_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'play catch', 'other', 'bend']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_8_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_8_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'play catch', 'other', 'bend']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_9_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'play catch', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_9_modified_asian.mp4,cartwheel,capoeira,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'juggle']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_9_modified_hispanic.mp4,cartwheel,capoeira,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_9_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'play catch', 'juggle']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_9_modified_middle_eastern.mp4,cartwheel,capoeira,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'bend']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_9_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'other', 'play catch']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_9_modified_white.mp4,cartwheel,capoeira,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'bend']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_0_initial.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'other', 'play catch', 'other', 'throw']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_0_modified_african.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'play catch', 'actions with ball', 'other', 'arm movements']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_0_modified_asian.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'other', 'other', 'arm movements']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_0_modified_hispanic.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'play catch', 'actions with ball', 'other', 'arm movements']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_0_modified_indian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'play catch', 'actions with ball', 'other', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_0_modified_middle_eastern.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'actions with ball', 'other', 'other', 'arm movements']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_0_modified_south_east_asian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'actions with ball', 'play catch', 'other', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_1_initial.mp4,celebrate,cartwheeling,cartwheel,incorrect,"['cartwheel', 'other', 'other', 'throw', 'bend']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_1_modified_african.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'throw', 'other', 'play catch', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_1_modified_asian.mp4,celebrate,javelin throw,throw,incorrect,"['throw', 'cartwheel', 'other', 'play catch', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_1_modified_hispanic.mp4,celebrate,cartwheeling,cartwheel,incorrect,"['cartwheel', 'throw', 'other', 'other', 'play catch']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_1_modified_indian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'throw', 'other', 'cartwheel', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_1_modified_middle_eastern.mp4,celebrate,cartwheeling,cartwheel,incorrect,"['cartwheel', 'other', 'other', 'throw', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_1_modified_south_east_asian.mp4,celebrate,javelin throw,throw,incorrect,"['throw', 'cartwheel', 'other', 'play catch', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_2_initial.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'juggle', 'actions with ball', 'play catch']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_2_modified_african.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'play catch', 'juggle', 'actions with ball']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_2_modified_asian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'juggle', 'actions with ball', 'throw']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_2_modified_hispanic.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'juggle', 'other', 'throw', 'actions with ball']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_2_modified_indian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'juggle', 'play catch', 'actions with ball']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_2_modified_middle_eastern.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'play catch', 'other', 'actions with ball', 'throw']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_2_modified_white.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'play catch', 'other', 'actions with ball', 'throw']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_3_initial.mp4,celebrate,cartwheeling,cartwheel,incorrect,"['cartwheel', 'other', 'other', 'throw', 'play catch']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_3_modified_african.mp4,celebrate,capoeira,other,incorrect,"['other', 'cartwheel', 'throw', 'play catch', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_3_modified_asian.mp4,celebrate,javelin throw,throw,incorrect,"['throw', 'play catch', 'other', 'cartwheel', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_3_modified_hispanic.mp4,celebrate,capoeira,other,incorrect,"['other', 'cartwheel', 'throw', 'play catch', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_3_modified_indian.mp4,celebrate,capoeira,other,incorrect,"['other', 'cartwheel', 'throw', 'play catch', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_3_modified_middle_eastern.mp4,celebrate,cartwheeling,cartwheel,incorrect,"['cartwheel', 'other', 'other', 'throw', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_3_modified_south_east_asian.mp4,celebrate,capoeira,other,incorrect,"['other', 'cartwheel', 'throw', 'play catch', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_4_initial.mp4,celebrate,capoeira,other,incorrect,"['other', 'cartwheel', 'throw', 'play catch', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_4_modified_african.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'throw', 'other', 'other', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_4_modified_asian.mp4,celebrate,capoeira,other,incorrect,"['other', 'cartwheel', 'throw', 'play catch', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_4_modified_hispanic.mp4,celebrate,capoeira,other,incorrect,"['other', 'throw', 'play catch', 'cartwheel', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_4_modified_indian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'throw', 'other', 'other', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_4_modified_south_east_asian.mp4,celebrate,capoeira,other,incorrect,"['other', 'throw', 'play catch', 'cartwheel', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_4_modified_white.mp4,celebrate,capoeira,other,incorrect,"['other', 'cartwheel', 'throw', 'other', 'play catch']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_5_initial.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'throw', 'other', 'play catch']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_5_modified_african.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_5_modified_asian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'throw', 'other', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_5_modified_hispanic.mp4,celebrate,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'play catch', 'cartwheel']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_5_modified_middle_eastern.mp4,celebrate,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'cartwheel', 'other', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_5_modified_south_east_asian.mp4,celebrate,javelin throw,throw,incorrect,"['throw', 'other', 'other', 'play catch', 'cartwheel']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_5_modified_white.mp4,celebrate,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'cartwheel', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_6_initial.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'other', 'arm movements', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_6_modified_african.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'arm movements', 'other', 'throw']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_6_modified_asian.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'other', 'arm movements', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_6_modified_indian.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'other', 'arm movements', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_6_modified_middle_eastern.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'other', 'other', 'arm movements']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_6_modified_south_east_asian.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'other', 'arm movements', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_6_modified_white.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'play catch', 'other', 'other', 'arm movements']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_7_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'play catch', 'juggle', 'actions with ball', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_7_modified_african.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'actions with ball', 'juggle', 'play catch']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_7_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'play catch', 'juggle', 'throw', 'actions with ball']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_7_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'play catch', 'juggle', 'actions with ball', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_7_modified_indian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'play catch', 'juggle', 'actions with ball', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_7_modified_middle_eastern.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'play catch', 'other', 'throw', 'juggle']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_7_modified_white.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'play catch', 'throw', 'other', 'juggle']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_8_initial.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'arm movements', 'other', 'play catch', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_8_modified_african.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'play catch', 'actions with ball', 'other', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_8_modified_asian.mp4,celebrate,throwing ball,actions with ball,incorrect,"['actions with ball', 'arm movements', 'other', 'play catch', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_8_modified_hispanic.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'actions with ball', 'play catch', 'other', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_8_modified_indian.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'play catch', 'actions with ball', 'other', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_8_modified_middle_eastern.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'actions with ball', 'play catch', 'other', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_8_modified_south_east_asian.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'actions with ball', 'play catch', 'other', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_9_initial.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'other', 'play catch', 'actions with ball']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_9_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'actions with ball', 'play catch', 'throw', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_9_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'play catch', 'actions with ball', 'play catch', 'throw']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_9_modified_indian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'other', 'play catch', 'actions with ball']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_9_modified_middle_eastern.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'actions with ball', 'play catch', 'throw', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_9_modified_south_east_asian.mp4,celebrate,catching or throwing baseball,play catch,incorrect,"['play catch', 'other', 'play catch', 'other', 'actions with ball']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_9_modified_white.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'play catch', 'throw', 'actions with ball', 'juggle']",camera_far,stadium_01,white,stadium_01,camera_far
clap_0_initial.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'other', 'juggle']",camera_near,stadium_01,white,stadium_01,camera_near
clap_0_modified_african.mp4,clap,beatboxing,other,incorrect,"['other', 'juggle', 'other', 'other', 'play catch']",camera_near,stadium_01,african,stadium_01,camera_near
clap_0_modified_asian.mp4,clap,beatboxing,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'other']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_0_modified_hispanic.mp4,clap,beatboxing,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'other']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_0_modified_indian.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'juggle']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_0_modified_middle_eastern.mp4,clap,beatboxing,other,incorrect,"['other', 'juggle', 'other', 'juggle', 'other']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_0_modified_south_east_asian.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'juggle']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_1_initial.mp4,clap,making pizza,other,incorrect,"['other', 'other', 'other', 'juggle', 'play catch']",camera_near,stadium_01,white,stadium_01,camera_near
clap_1_modified_african.mp4,clap,pumping fist,other,incorrect,"['other', 'juggle', 'other', 'clean something', 'other']",camera_near,stadium_01,african,stadium_01,camera_near
