video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category
cartwheel_8_initial.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'other', 'other', 'throw']",camera_far,autumn_hockey,white
cartwheel_8_modified_african.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'throw', 'other', 'other']",camera_far,autumn_hockey,african
cartwheel_8_modified_asian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'other', 'throw', 'jump']",camera_far,autumn_hockey,asian
cartwheel_8_modified_hispanic.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_8_modified_indian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'throw', 'other', 'other']",camera_far,autumn_hockey,indian
cartwheel_8_modified_middle_eastern.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'other', 'other', 'jump']",camera_far,autumn_hockey,middle_eastern
cartwheel_8_modified_south_east_asian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'other', 'throw', 'jump']",camera_far,autumn_hockey,south_east_asian
cartwheel_9_initial.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'jump', 'cartwheel', 'golf']",camera_far,autumn_hockey,african
cartwheel_9_modified_asian.mp4,cartwheel,gymnastics tumbling,other,incorrect,"['other', 'other', 'jump', 'cartwheel', 'golf']",camera_far,autumn_hockey,asian
cartwheel_9_modified_hispanic.mp4,cartwheel,gymnastics tumbling,other,incorrect,"['other', 'other', 'jump', 'other', 'cartwheel']",camera_far,autumn_hockey,hispanic
cartwheel_9_modified_indian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'jump', 'golf', 'cartwheel']",camera_far,autumn_hockey,indian
cartwheel_9_modified_middle_eastern.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'jump', 'other', 'kick']",camera_far,autumn_hockey,middle_eastern
cartwheel_9_modified_south_east_asian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'jump', 'golf', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_9_modified_white.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'other', 'jump', 'other', 'kick']",camera_far,autumn_hockey,white
celebrate_0_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'stretch', 'golf', 'golf', 'bow']",camera_far,autumn_hockey,white
celebrate_0_modified_african.mp4,celebrate,archery,bow,incorrect,"['bow', 'other', 'stretch', 'golf', 'other']",camera_far,autumn_hockey,african
celebrate_0_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'stretch', 'golf', 'other', 'golf']",camera_far,autumn_hockey,asian
celebrate_0_modified_hispanic.mp4,celebrate,archery,bow,incorrect,"['bow', 'other', 'stretch', 'golf', 'other']",camera_far,autumn_hockey,hispanic
celebrate_0_modified_indian.mp4,celebrate,archery,bow,incorrect,"['bow', 'stretch', 'other', 'golf', 'other']",camera_far,autumn_hockey,indian
celebrate_0_modified_middle_eastern.mp4,celebrate,archery,bow,incorrect,"['bow', 'golf', 'other', 'golf', 'stretch']",camera_far,autumn_hockey,middle_eastern
celebrate_0_modified_south_east_asian.mp4,celebrate,archery,bow,incorrect,"['bow', 'stretch', 'other', 'golf', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_1_initial.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'cartwheel', 'throw']",camera_far,autumn_hockey,white
celebrate_1_modified_african.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'throw', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_1_modified_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'throw', 'other']",camera_far,autumn_hockey,asian
celebrate_1_modified_hispanic.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'throw', 'other']",camera_far,autumn_hockey,hispanic
celebrate_1_modified_indian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'throw', 'other']",camera_far,autumn_hockey,indian
celebrate_1_modified_middle_eastern.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_1_modified_south_east_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'throw', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_2_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,south_east_asian
celebrate_2_modified_african.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'chop', 'other']",camera_far,autumn_hockey,african
celebrate_2_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,asian
celebrate_2_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'stretch', 'other']",camera_far,autumn_hockey,hispanic
celebrate_2_modified_indian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'golf', 'other']",camera_far,autumn_hockey,indian
celebrate_2_modified_middle_eastern.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'lunge']",camera_far,autumn_hockey,middle_eastern
celebrate_2_modified_white.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'stretch']",camera_far,autumn_hockey,white
celebrate_3_initial.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'throw']",camera_far,autumn_hockey,white
celebrate_3_modified_african.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_3_modified_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_3_modified_hispanic.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'throw']",camera_far,autumn_hockey,hispanic
celebrate_3_modified_indian.mp4,celebrate,spinning poi,other,incorrect,"['other', 'golf', 'other', 'other', 'throw']",camera_far,autumn_hockey,indian
celebrate_3_modified_middle_eastern.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_3_modified_south_east_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_4_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'golf', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_4_modified_african.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_4_modified_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_4_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'golf', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_4_modified_indian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_4_modified_south_east_asian.mp4,celebrate,spinning poi,other,incorrect,"['other', 'other', 'golf', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_4_modified_white.mp4,celebrate,spinning poi,other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_5_initial.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_5_modified_african.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_5_modified_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_5_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_5_modified_middle_eastern.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_5_modified_south_east_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_5_modified_white.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_6_initial.mp4,celebrate,archery,bow,incorrect,"['bow', 'other', 'other', 'other', 'juggle']",camera_far,autumn_hockey,hispanic
celebrate_6_modified_african.mp4,celebrate,archery,bow,incorrect,"['bow', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_6_modified_asian.mp4,celebrate,archery,bow,incorrect,"['bow', 'other', 'other', 'juggle', 'other']",camera_far,autumn_hockey,asian
celebrate_6_modified_indian.mp4,celebrate,archery,bow,incorrect,"['bow', 'juggle', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_6_modified_middle_eastern.mp4,celebrate,archery,bow,incorrect,"['bow', 'juggle', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_6_modified_south_east_asian.mp4,celebrate,archery,bow,incorrect,"['bow', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_6_modified_white.mp4,celebrate,archery,bow,incorrect,"['bow', 'juggle', 'other', 'other', 'juggle']",camera_far,autumn_hockey,white
celebrate_7_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'bow', 'golf', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_7_modified_african.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'stretch', 'lunge', 'other']",camera_far,autumn_hockey,african
celebrate_7_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'bow', 'golf', 'other']",camera_far,autumn_hockey,asian
celebrate_7_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'bow', 'other', 'golf']",camera_far,autumn_hockey,hispanic
celebrate_7_modified_indian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'golf', 'other']",camera_far,autumn_hockey,indian
celebrate_7_modified_middle_eastern.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'bow', 'other', 'golf']",camera_far,autumn_hockey,middle_eastern
celebrate_7_modified_white.mp4,celebrate,throwing axe,other,incorrect,"['other', 'other', 'bow', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_8_initial.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'stretch', 'other', 'bow']",camera_far,autumn_hockey,white
celebrate_8_modified_african.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'golf', 'bow', 'golf', 'juggle']",camera_far,autumn_hockey,african
celebrate_8_modified_asian.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'stretch', 'bow']",camera_far,autumn_hockey,asian
celebrate_8_modified_hispanic.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'bow', 'other', 'golf']",camera_far,autumn_hockey,hispanic
celebrate_8_modified_indian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'golf', 'golf', 'bow', 'other']",camera_far,autumn_hockey,indian
celebrate_8_modified_middle_eastern.mp4,celebrate,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'stretch']",camera_far,autumn_hockey,middle_eastern
celebrate_8_modified_south_east_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'golf', 'bow', 'golf', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_9_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'bow']",camera_far,autumn_hockey,african
celebrate_9_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,asian
celebrate_9_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,hispanic
celebrate_9_modified_indian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'bow']",camera_far,autumn_hockey,indian
celebrate_9_modified_middle_eastern.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,middle_eastern
celebrate_9_modified_south_east_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'golf', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_9_modified_white.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,white
clap_0_initial.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'other', 'juggle', 'golf']",camera_far,autumn_hockey,white
clap_0_modified_african.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'golf', 'juggle', 'other']",camera_far,autumn_hockey,african
clap_0_modified_asian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'golf', 'other']",camera_far,autumn_hockey,asian
clap_0_modified_hispanic.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'golf', 'other']",camera_far,autumn_hockey,hispanic
clap_0_modified_indian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'golf', 'other']",camera_far,autumn_hockey,indian
clap_0_modified_middle_eastern.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'golf', 'juggle']",camera_far,autumn_hockey,middle_eastern
clap_0_modified_south_east_asian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'golf', 'other']",camera_far,autumn_hockey,south_east_asian
clap_1_initial.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'other', 'golf']",camera_far,autumn_hockey,white
clap_1_modified_african.mp4,clap,spinning poi,other,incorrect,"['other', 'juggle', 'other', 'other', 'juggle']",camera_far,autumn_hockey,african
clap_1_modified_asian.mp4,clap,spinning poi,other,incorrect,"['other', 'juggle', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
clap_1_modified_hispanic.mp4,clap,spinning poi,other,incorrect,"['other', 'juggle', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
clap_1_modified_indian.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
clap_1_modified_middle_eastern.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'other', 'golf']",camera_far,autumn_hockey,middle_eastern
clap_1_modified_south_east_asian.mp4,clap,spinning poi,other,incorrect,"['other', 'other', 'juggle', 'other', 'bow']",camera_far,autumn_hockey,south_east_asian
clap_2_initial.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,south_east_asian
clap_2_modified_african.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'bow', 'other']",camera_far,autumn_hockey,african
clap_2_modified_asian.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,asian
clap_2_modified_hispanic.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,hispanic
clap_2_modified_indian.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,indian
clap_2_modified_middle_eastern.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,middle_eastern
clap_2_modified_white.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,white
clap_3_initial.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'bow', 'other', 'other']",camera_far,autumn_hockey,white
clap_3_modified_african.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'bow', 'other', 'other']",camera_far,autumn_hockey,african
clap_3_modified_asian.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,asian
clap_3_modified_hispanic.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,hispanic
clap_3_modified_indian.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'bow', 'other', 'other']",camera_far,autumn_hockey,indian
clap_3_modified_middle_eastern.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,middle_eastern
clap_3_modified_south_east_asian.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,south_east_asian
clap_4_initial.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'golf', 'bow', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
clap_4_modified_african.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,african
clap_4_modified_asian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
clap_4_modified_hispanic.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
clap_4_modified_indian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'golf', 'other', 'other']",camera_far,autumn_hockey,indian
clap_4_modified_south_east_asian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'golf', 'other', 'other', 'bow']",camera_far,autumn_hockey,south_east_asian
clap_4_modified_white.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'golf', 'bow', 'other', 'other']",camera_far,autumn_hockey,white
