video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category,best_background,best_camera
cartwheel_3_modified_indian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'throw', 'play catch']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_3_modified_middle_eastern.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'stretch', 'jump', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_3_modified_south_east_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'play catch', 'throw']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_4_initial.mp4,cartwheel,tai chi,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'throw']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_4_modified_african.mp4,cartwheel,tai chi,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'throw']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_4_modified_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'throw']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_4_modified_hispanic.mp4,cartwheel,tai chi,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'kick']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_4_modified_indian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'jump']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_4_modified_south_east_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'throw']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_4_modified_white.mp4,cartwheel,tai chi,other,incorrect,"['other', 'cartwheel', 'other', 'play catch', 'kick']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_5_initial.mp4,cartwheel,throwing discus,throw,incorrect,"['throw', 'arm movements', 'play catch', 'other', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_5_modified_african.mp4,cartwheel,throwing discus,throw,incorrect,"['throw', 'arm movements', 'play catch', 'other', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_5_modified_asian.mp4,cartwheel,throwing discus,throw,incorrect,"['throw', 'other', 'arm movements', 'stretch', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_5_modified_hispanic.mp4,cartwheel,tai chi,other,incorrect,"['other', 'stretch', 'throw', 'arm movements', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_5_modified_middle_eastern.mp4,cartwheel,tai chi,other,incorrect,"['other', 'stretch', 'throw', 'other', 'jump']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_5_modified_south_east_asian.mp4,cartwheel,throwing discus,throw,incorrect,"['throw', 'arm movements', 'other', 'play catch', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_5_modified_white.mp4,cartwheel,tai chi,other,incorrect,"['other', 'stretch', 'throw', 'jump', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_6_initial.mp4,cartwheel,juggling balls,juggle,incorrect,"['juggle', 'other', 'play catch', 'bow', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_6_modified_african.mp4,cartwheel,catching or throwing baseball,play catch,incorrect,"['play catch', 'juggle', 'other', 'other', 'stretch']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_6_modified_asian.mp4,cartwheel,beatboxing,other,incorrect,"['other', 'other', 'stretch', 'juggle', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_6_modified_indian.mp4,cartwheel,catching or throwing baseball,play catch,incorrect,"['play catch', 'juggle', 'other', 'stretch', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_6_modified_middle_eastern.mp4,cartwheel,beatboxing,other,incorrect,"['other', 'other', 'juggle', 'other', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_6_modified_south_east_asian.mp4,cartwheel,juggling balls,juggle,incorrect,"['juggle', 'play catch', 'other', 'stretch', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_6_modified_white.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'stretch', 'juggle', 'dance']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_7_initial.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'play catch', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_7_modified_african.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'play catch']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_7_modified_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'play catch', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_7_modified_hispanic.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'play catch', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_7_modified_indian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'play catch']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_7_modified_middle_eastern.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_7_modified_white.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'other', 'play catch', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_8_initial.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'other', 'throw']",camera_far,stadium_01,white,stadium_01,camera_far
cartwheel_8_modified_african.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_8_modified_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_8_modified_hispanic.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'other', 'throw']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_8_modified_indian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_8_modified_middle_eastern.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'other', 'throw']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_8_modified_south_east_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_9_initial.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'kick', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
cartwheel_9_modified_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'other', 'play catch', 'arm movements', 'kick']",camera_far,stadium_01,asian,stadium_01,camera_far
cartwheel_9_modified_hispanic.mp4,cartwheel,tai chi,other,incorrect,"['other', 'kick', 'arm movements', 'play catch', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
cartwheel_9_modified_indian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'play catch', 'other', 'kick', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
cartwheel_9_modified_middle_eastern.mp4,cartwheel,tai chi,other,incorrect,"['other', 'arm movements', 'kick', 'stretch', 'yoga']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
cartwheel_9_modified_south_east_asian.mp4,cartwheel,exercising arm,arm movements,incorrect,"['arm movements', 'other', 'play catch', 'kick', 'stretch']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
cartwheel_9_modified_white.mp4,cartwheel,tai chi,other,incorrect,"['other', 'arm movements', 'kick', 'stretch', 'yoga']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_0_initial.mp4,celebrate,stretching arm,stretch,incorrect,"['stretch', 'other', 'arm movements', 'play catch', 'throw']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_0_modified_african.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'stretch', 'play catch', 'other', 'throw']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_0_modified_asian.mp4,celebrate,stretching arm,stretch,incorrect,"['stretch', 'other', 'arm movements', 'play catch', 'throw']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_0_modified_hispanic.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'stretch', 'other', 'play catch', 'throw']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_0_modified_indian.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'stretch', 'play catch', 'other', 'throw']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_0_modified_middle_eastern.mp4,celebrate,stretching arm,stretch,incorrect,"['stretch', 'other', 'arm movements', 'throw', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_0_modified_south_east_asian.mp4,celebrate,stretching arm,stretch,incorrect,"['stretch', 'arm movements', 'other', 'play catch', 'throw']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_1_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'throw', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_1_modified_african.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'play catch', 'play catch', 'throw']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_1_modified_asian.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'throw', 'other', 'play catch']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_1_modified_hispanic.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'play catch', 'other', 'throw']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_1_modified_indian.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'play catch', 'throw', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_1_modified_middle_eastern.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'other', 'throw', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_1_modified_south_east_asian.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'throw', 'play catch', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_2_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'dance', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_2_modified_african.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'juggle', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_2_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'dance', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_2_modified_hispanic.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_2_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'juggle', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_2_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_2_modified_white.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_3_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'throw', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_3_modified_african.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'throw', 'play catch', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_3_modified_asian.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'throw', 'play catch', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_3_modified_hispanic.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'other', 'throw', 'play catch']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_3_modified_indian.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'throw', 'other', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_3_modified_middle_eastern.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'throw', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_3_modified_south_east_asian.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'throw', 'other', 'play catch']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_4_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'other', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_4_modified_african.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'play catch', 'other', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_4_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'other', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_4_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'other', 'throw']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_4_modified_indian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'other', 'play catch']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_4_modified_south_east_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'other', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_4_modified_white.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'other', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_5_initial.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'play catch', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_5_modified_african.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'play catch', 'throw', 'other', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_5_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'throw', 'other', 'play catch', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_5_modified_hispanic.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'throw', 'other', 'play catch']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_5_modified_middle_eastern.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'throw', 'other', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_5_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'throw', 'other', 'play catch']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_5_modified_white.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'throw', 'other', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_6_initial.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'other', 'arm movements', 'stretch', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_6_modified_african.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'stretch', 'other', 'throw', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_6_modified_asian.mp4,celebrate,throwing discus,throw,incorrect,"['throw', 'stretch', 'arm movements', 'other', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_6_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'throw', 'arm movements', 'stretch', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_6_modified_middle_eastern.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'stretch', 'throw', 'other', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_6_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'arm movements', 'throw', 'stretch', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_6_modified_white.mp4,celebrate,stretching arm,stretch,incorrect,"['stretch', 'arm movements', 'throw', 'other', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_7_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'juggle', 'other']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_7_modified_african.mp4,celebrate,contact juggling,juggle,incorrect,"['juggle', 'other', 'play instrument', 'dance', 'juggle']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_7_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'juggle', 'other']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_7_modified_hispanic.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'other', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_7_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'dance', 'stretch']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_7_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'stretch', 'juggle', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_7_modified_white.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'stretch', 'other', 'juggle']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_8_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'other', 'arm movements', 'other']",camera_far,stadium_01,white,stadium_01,camera_far
celebrate_8_modified_african.mp4,celebrate,front raises,raise body part,incorrect,"['raise body part', 'arm movements', 'throw', 'stretch', 'other']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_8_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'arm movements', 'other', 'throw']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_8_modified_hispanic.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'other', 'stretch', 'throw', 'raise body part']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_8_modified_indian.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'raise body part', 'throw', 'stretch', 'other']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_8_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'arm movements', 'throw', 'play catch']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_8_modified_south_east_asian.mp4,celebrate,exercising arm,arm movements,incorrect,"['arm movements', 'raise body part', 'throw', 'other', 'stretch']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_9_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'other', 'other', 'juggle']",camera_far,stadium_01,african,stadium_01,camera_far
celebrate_9_modified_asian.mp4,celebrate,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'stretch']",camera_far,stadium_01,asian,stadium_01,camera_far
celebrate_9_modified_hispanic.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'stretch', 'other']",camera_far,stadium_01,hispanic,stadium_01,camera_far
celebrate_9_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'other', 'juggle', 'stretch']",camera_far,stadium_01,indian,stadium_01,camera_far
celebrate_9_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'juggle', 'stretch', 'other']",camera_far,stadium_01,middle_eastern,stadium_01,camera_far
celebrate_9_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'juggle', 'other', 'juggle', 'stretch']",camera_far,stadium_01,south_east_asian,stadium_01,camera_far
celebrate_9_modified_white.mp4,celebrate,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'stretch']",camera_far,stadium_01,white,stadium_01,camera_far
clap_0_initial.mp4,clap,sign language interpreting,other,incorrect,"['other', 'other', 'stretch', 'yoga', 'style hair']",camera_near,stadium_01,white,stadium_01,camera_near
clap_0_modified_african.mp4,clap,finger snapping,other,incorrect,"['other', 'other', 'other', 'other', 'stretch']",camera_near,stadium_01,african,stadium_01,camera_near
clap_0_modified_asian.mp4,clap,finger snapping,other,incorrect,"['other', 'stretch', 'other', 'other', 'other']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_0_modified_hispanic.mp4,clap,sign language interpreting,other,incorrect,"['other', 'style hair', 'other', 'other', 'other']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_0_modified_indian.mp4,clap,sign language interpreting,other,incorrect,"['other', 'stretch', 'other', 'juggle', 'style hair']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_0_modified_middle_eastern.mp4,clap,sign language interpreting,other,incorrect,"['other', 'style hair', 'style hair', 'other', 'stretch']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_0_modified_south_east_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'other', 'style hair']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_1_initial.mp4,clap,drinking,drink,incorrect,"['drink', 'other', 'drink', 'stretch', 'arm movements']",camera_near,stadium_01,white,stadium_01,camera_near
clap_1_modified_african.mp4,clap,exercising arm,arm movements,incorrect,"['arm movements', 'stretch', 'other', 'other', 'clean something']",camera_near,stadium_01,african,stadium_01,camera_near
clap_1_modified_asian.mp4,clap,flying kite,other,incorrect,"['other', 'clean something', 'drink', 'arm movements', 'stretch']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_1_modified_hispanic.mp4,clap,drinking,drink,incorrect,"['drink', 'other', 'clean something', 'arm movements', 'drink']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_1_modified_indian.mp4,clap,cleaning windows,clean something,incorrect,"['clean something', 'arm movements', 'other', 'other', 'stretch']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_1_modified_middle_eastern.mp4,clap,drinking,drink,incorrect,"['drink', 'other', 'drink', 'clean something', 'play sport']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_1_modified_south_east_asian.mp4,clap,drinking,drink,incorrect,"['drink', 'other', 'clean something', 'drink', 'play sport']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_2_initial.mp4,clap,playing recorder,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_2_modified_african.mp4,clap,playing recorder,other,incorrect,"['other', 'other', 'other', 'other', 'clap']",camera_near,stadium_01,african,stadium_01,camera_near
