video,true_label,raw_prediction,mapped_prediction,result,camera_distance,background,skin_color_category
cartwheel_9_modified_white.mp4,cartwheel,yoga,yoga,incorrect,camera_far,autumn_hockey,white
celebrate_0_initial.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,white
celebrate_0_modified_african.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,african
celebrate_0_modified_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
celebrate_0_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
celebrate_0_modified_indian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
celebrate_0_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_0_modified_south_east_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_1_initial.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,white
celebrate_1_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,african
celebrate_1_modified_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,asian
celebrate_1_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic
celebrate_1_modified_indian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,indian
celebrate_1_modified_middle_eastern.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_1_modified_south_east_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_2_initial.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_2_modified_african.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,african
celebrate_2_modified_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
celebrate_2_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
celebrate_2_modified_indian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
celebrate_2_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_2_modified_white.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,white
celebrate_3_initial.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,white
celebrate_3_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,african
celebrate_3_modified_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,asian
celebrate_3_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic
celebrate_3_modified_indian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,indian
celebrate_3_modified_middle_eastern.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_3_modified_south_east_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_4_initial.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_4_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,african
celebrate_4_modified_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,asian
celebrate_4_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic
celebrate_4_modified_indian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,indian
celebrate_4_modified_south_east_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_4_modified_white.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,white
celebrate_5_initial.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,indian
celebrate_5_modified_african.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,african
celebrate_5_modified_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,asian
celebrate_5_modified_hispanic.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic
celebrate_5_modified_middle_eastern.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_5_modified_south_east_asian.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_5_modified_white.mp4,celebrate,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,white
celebrate_6_initial.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
celebrate_6_modified_african.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,african
celebrate_6_modified_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
celebrate_6_modified_indian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
celebrate_6_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_6_modified_south_east_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_6_modified_white.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,white
celebrate_7_initial.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_7_modified_african.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,african
celebrate_7_modified_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
celebrate_7_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
celebrate_7_modified_indian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
celebrate_7_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_7_modified_white.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,white
celebrate_8_initial.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,white
celebrate_8_modified_african.mp4,celebrate,hug,hug,incorrect,camera_far,autumn_hockey,african
celebrate_8_modified_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
celebrate_8_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
celebrate_8_modified_indian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
celebrate_8_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_8_modified_south_east_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_9_initial.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,african
celebrate_9_modified_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
celebrate_9_modified_hispanic.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
celebrate_9_modified_indian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
celebrate_9_modified_middle_eastern.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
celebrate_9_modified_south_east_asian.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
celebrate_9_modified_white.mp4,celebrate,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_0_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_0_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_0_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_0_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_0_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_0_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_0_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_1_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_1_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_1_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_1_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_1_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_1_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_1_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_2_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_2_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_2_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_2_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_2_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_2_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_2_modified_white.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_3_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_3_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_3_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_3_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_3_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_3_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_3_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_4_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_4_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_4_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_4_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_4_modified_indian.mp4,clap,squat,squat,incorrect,camera_far,autumn_hockey,indian
clap_4_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_4_modified_white.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_5_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_5_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_5_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_5_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_5_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_5_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_5_modified_white.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_6_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_6_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_6_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_6_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_6_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_6_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_6_modified_white.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_7_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_7_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_7_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_7_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_7_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_7_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_7_modified_white.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
clap_8_initial.mp4,clap,clap,clap,correct,camera_far,autumn_hockey,white
clap_8_modified_african.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_8_modified_asian.mp4,clap,jog,jog,incorrect,camera_far,autumn_hockey,asian
clap_8_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_8_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_8_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_8_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_9_initial.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,african
clap_9_modified_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,asian
clap_9_modified_hispanic.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic
clap_9_modified_indian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,indian
clap_9_modified_middle_eastern.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern
clap_9_modified_south_east_asian.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian
clap_9_modified_white.mp4,clap,yoga,yoga,incorrect,camera_far,autumn_hockey,white
cry_0_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_0_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_0_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_0_modified_hispanic.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_0_modified_indian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_0_modified_middle_eastern.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_0_modified_south_east_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_1_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_1_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_1_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_1_modified_hispanic.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_1_modified_indian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_1_modified_middle_eastern.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_1_modified_south_east_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_2_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_2_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_2_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_2_modified_hispanic.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_2_modified_indian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_2_modified_middle_eastern.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_2_modified_white.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_3_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_3_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_3_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_3_modified_hispanic.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_3_modified_indian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_3_modified_middle_eastern.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_3_modified_south_east_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_4_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_4_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_4_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_4_modified_hispanic.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_4_modified_indian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_4_modified_south_east_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_4_modified_white.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_5_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_5_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_5_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_5_modified_hispanic.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_5_modified_middle_eastern.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_5_modified_south_east_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_5_modified_white.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_6_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_6_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_6_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_6_modified_indian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_6_modified_middle_eastern.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_6_modified_south_east_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_6_modified_white.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_7_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian
cry_7_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_7_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
cry_7_modified_hispanic.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,hispanic
cry_7_modified_indian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,indian
cry_7_modified_middle_eastern.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern
cry_7_modified_white.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_8_initial.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,white
cry_8_modified_african.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,african
cry_8_modified_asian.mp4,cry,jog,jog,incorrect,camera_far,autumn_hockey,asian
