video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category
cartwheel_3_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'other', 'kick']",camera_far,autumn_hockey,asian
cartwheel_3_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'dance', 'other', 'other', 'kick']",camera_far,autumn_hockey,hispanic
cartwheel_3_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'kick', 'other']",camera_far,autumn_hockey,indian
cartwheel_3_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'dance', 'other', 'other', 'jump']",camera_far,autumn_hockey,middle_eastern
cartwheel_3_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'dance', 'other', 'other', 'kick']",camera_far,autumn_hockey,south_east_asian
cartwheel_4_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_4_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,african
cartwheel_4_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,asian
cartwheel_4_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_4_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,indian
cartwheel_4_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_4_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,white
cartwheel_5_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'jump', 'other']",camera_far,autumn_hockey,indian
cartwheel_5_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'dance', 'other', 'other', 'jump']",camera_far,autumn_hockey,african
cartwheel_5_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'jump', 'other']",camera_far,autumn_hockey,asian
cartwheel_5_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'jump', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_5_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'jump', 'dance', 'bend']",camera_far,autumn_hockey,middle_eastern
cartwheel_5_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'jump', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_5_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'jump', 'dance', 'other']",camera_far,autumn_hockey,white
cartwheel_6_initial.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'dance', 'other', 'other', 'golf']",camera_far,autumn_hockey,hispanic
cartwheel_6_modified_african.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'dance', 'other', 'other', 'hug']",camera_far,autumn_hockey,african
cartwheel_6_modified_asian.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'dance', 'other', 'other', 'play sport']",camera_far,autumn_hockey,asian
cartwheel_6_modified_indian.mp4,cartwheel,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'hug', 'other']",camera_far,autumn_hockey,indian
cartwheel_6_modified_middle_eastern.mp4,cartwheel,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'jog']",camera_far,autumn_hockey,middle_eastern
cartwheel_6_modified_south_east_asian.mp4,cartwheel,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'hug', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_6_modified_white.mp4,cartwheel,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'play sport']",camera_far,autumn_hockey,white
cartwheel_7_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_7_modified_african.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,african
cartwheel_7_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,asian
cartwheel_7_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_7_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,indian
cartwheel_7_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_7_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'bend', 'jump', 'other']",camera_far,autumn_hockey,white
cartwheel_8_initial.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'other', 'jump']",camera_far,autumn_hockey,white
cartwheel_8_modified_african.mp4,cartwheel,passing American football (not in game),other,incorrect,"['other', 'cartwheel', 'dance', 'jump', 'other']",camera_far,autumn_hockey,african
cartwheel_8_modified_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'dance', 'other', 'jump', 'other']",camera_far,autumn_hockey,asian
cartwheel_8_modified_hispanic.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'jump', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_8_modified_indian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'jump', 'other']",camera_far,autumn_hockey,indian
cartwheel_8_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'dance', 'other', 'jump', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_8_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'dance', 'other', 'jump', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_9_initial.mp4,cartwheel,capoeira,other,incorrect,"['other', 'other', 'other', 'dance', 'cartwheel']",camera_far,autumn_hockey,african
cartwheel_9_modified_asian.mp4,cartwheel,capoeira,other,incorrect,"['other', 'dance', 'other', 'cartwheel', 'other']",camera_far,autumn_hockey,asian
cartwheel_9_modified_hispanic.mp4,cartwheel,capoeira,other,incorrect,"['other', 'dance', 'cartwheel', 'other', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_9_modified_indian.mp4,cartwheel,capoeira,other,incorrect,"['other', 'other', 'other', 'dance', 'cartwheel']",camera_far,autumn_hockey,indian
cartwheel_9_modified_middle_eastern.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'dance', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_9_modified_south_east_asian.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_9_modified_white.mp4,cartwheel,cartwheeling,cartwheel,correct,"['cartwheel', 'other', 'other', 'dance', 'other']",camera_far,autumn_hockey,white
celebrate_0_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'bow', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_0_modified_african.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_0_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'bow', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_0_modified_hispanic.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_0_modified_indian.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_0_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'bow', 'juggle']",camera_far,autumn_hockey,middle_eastern
celebrate_0_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'juggle', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_1_initial.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_1_modified_african.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_1_modified_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_1_modified_hispanic.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'juggle']",camera_far,autumn_hockey,hispanic
celebrate_1_modified_indian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'juggle', 'other']",camera_far,autumn_hockey,indian
celebrate_1_modified_middle_eastern.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_1_modified_south_east_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_2_initial.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'other', 'other', 'juggle', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_2_modified_african.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'juggle', 'other', 'juggle']",camera_far,autumn_hockey,african
celebrate_2_modified_asian.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'juggle', 'other', 'juggle', 'other']",camera_far,autumn_hockey,asian
celebrate_2_modified_hispanic.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'other', 'juggle', 'juggle', 'other']",camera_far,autumn_hockey,hispanic
celebrate_2_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'juggle', 'juggle']",camera_far,autumn_hockey,indian
celebrate_2_modified_middle_eastern.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_2_modified_white.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_3_initial.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'golf', 'other']",camera_far,autumn_hockey,white
celebrate_3_modified_african.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_3_modified_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_3_modified_hispanic.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_3_modified_indian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_3_modified_middle_eastern.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'golf', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_3_modified_south_east_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_4_initial.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_4_modified_african.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_4_modified_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_4_modified_hispanic.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_4_modified_indian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_4_modified_south_east_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_4_modified_white.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'golf', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_5_initial.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'golf', 'other']",camera_far,autumn_hockey,indian
celebrate_5_modified_african.mp4,celebrate,passing American football (not in game),other,incorrect,"['other', 'dance', 'other', 'golf', 'juggle']",camera_far,autumn_hockey,african
celebrate_5_modified_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,asian
celebrate_5_modified_hispanic.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'golf', 'other']",camera_far,autumn_hockey,hispanic
celebrate_5_modified_middle_eastern.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'golf', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_5_modified_south_east_asian.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,south_east_asian
celebrate_5_modified_white.mp4,celebrate,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'golf', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_6_initial.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'dance', 'dance']",camera_far,autumn_hockey,hispanic
celebrate_6_modified_african.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'other', 'dance']",camera_far,autumn_hockey,african
celebrate_6_modified_asian.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'dance', 'dance']",camera_far,autumn_hockey,asian
celebrate_6_modified_indian.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'dance', 'dance']",camera_far,autumn_hockey,indian
celebrate_6_modified_middle_eastern.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'dance', 'dance']",camera_far,autumn_hockey,middle_eastern
celebrate_6_modified_south_east_asian.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'dance', 'dance']",camera_far,autumn_hockey,south_east_asian
celebrate_6_modified_white.mp4,celebrate,slacklining,other,incorrect,"['other', 'other', 'juggle', 'other', 'dance']",camera_far,autumn_hockey,white
celebrate_7_initial.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'other', 'juggle', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_7_modified_african.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'other', 'other', 'juggle']",camera_far,autumn_hockey,african
celebrate_7_modified_asian.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'juggle']",camera_far,autumn_hockey,asian
celebrate_7_modified_hispanic.mp4,celebrate,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_7_modified_indian.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'juggle', 'juggle', 'other']",camera_far,autumn_hockey,indian
celebrate_7_modified_middle_eastern.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'juggle', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_7_modified_white.mp4,celebrate,juggling balls,juggle,incorrect,"['juggle', 'juggle', 'other', 'juggle', 'other']",camera_far,autumn_hockey,white
celebrate_8_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'bow', 'dance']",camera_far,autumn_hockey,white
celebrate_8_modified_african.mp4,celebrate,archery,bow,incorrect,"['bow', 'juggle', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_8_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']",camera_far,autumn_hockey,asian
celebrate_8_modified_hispanic.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'juggle', 'dance']",camera_far,autumn_hockey,hispanic
celebrate_8_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'bow', 'juggle', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_8_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'juggle', 'dance']",camera_far,autumn_hockey,middle_eastern
celebrate_8_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'bow', 'juggle', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_9_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'juggle', 'juggle', 'juggle']",camera_far,autumn_hockey,african
celebrate_9_modified_asian.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'juggle']",camera_far,autumn_hockey,asian
celebrate_9_modified_hispanic.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'other', 'juggle', 'juggle']",camera_far,autumn_hockey,hispanic
celebrate_9_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'other', 'play sport', 'dance']",camera_far,autumn_hockey,indian
celebrate_9_modified_middle_eastern.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'juggle', 'juggle', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_9_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'juggle', 'juggle', 'juggle']",camera_far,autumn_hockey,south_east_asian
celebrate_9_modified_white.mp4,celebrate,spinning poi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'juggle']",camera_far,autumn_hockey,white
clap_0_initial.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'dance']",camera_far,autumn_hockey,white
clap_0_modified_african.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'juggle', 'juggle', 'other', 'dance']",camera_far,autumn_hockey,african
clap_0_modified_asian.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'other', 'juggle', 'dance']",camera_far,autumn_hockey,asian
clap_0_modified_hispanic.mp4,clap,spinning poi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'dance']",camera_far,autumn_hockey,hispanic
clap_0_modified_indian.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']",camera_far,autumn_hockey,indian
clap_0_modified_middle_eastern.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']",camera_far,autumn_hockey,middle_eastern
clap_0_modified_south_east_asian.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']",camera_far,autumn_hockey,south_east_asian
clap_1_initial.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'juggle', 'other', 'play sport', 'other']",camera_far,autumn_hockey,white
clap_1_modified_african.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'juggle', 'play sport']",camera_far,autumn_hockey,african
clap_1_modified_asian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'other', 'play sport', 'juggle', 'other']",camera_far,autumn_hockey,asian
clap_1_modified_hispanic.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'juggle', 'juggle', 'other', 'play sport']",camera_far,autumn_hockey,hispanic
clap_1_modified_indian.mp4,clap,passing American football (not in game),other,incorrect,"['other', 'play sport', 'other', 'juggle', 'other']",camera_far,autumn_hockey,indian
clap_1_modified_middle_eastern.mp4,clap,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'play sport', 'other']",camera_far,autumn_hockey,middle_eastern
clap_1_modified_south_east_asian.mp4,clap,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'play sport', 'other']",camera_far,autumn_hockey,south_east_asian
clap_2_initial.mp4,clap,spinning poi,other,incorrect,"['other', 'other', 'play sport', 'dance', 'other']",camera_far,autumn_hockey,south_east_asian
clap_2_modified_african.mp4,clap,playing tennis,play sport,incorrect,"['play sport', 'dance', 'other', 'other', 'other']",camera_far,autumn_hockey,african
clap_2_modified_asian.mp4,clap,spinning poi,other,incorrect,"['other', 'play sport', 'dance', 'other', 'other']",camera_far,autumn_hockey,asian
clap_2_modified_hispanic.mp4,clap,spinning poi,other,incorrect,"['other', 'play sport', 'dance', 'other', 'other']",camera_far,autumn_hockey,hispanic
clap_2_modified_indian.mp4,clap,playing tennis,play sport,incorrect,"['play sport', 'dance', 'other', 'other', 'jog']",camera_far,autumn_hockey,indian
clap_2_modified_middle_eastern.mp4,clap,spinning poi,other,incorrect,"['other', 'play sport', 'other', 'other', 'dance']",camera_far,autumn_hockey,middle_eastern
clap_2_modified_white.mp4,clap,spinning poi,other,incorrect,"['other', 'other', 'play sport', 'dance', 'other']",camera_far,autumn_hockey,white
clap_3_initial.mp4,clap,spinning poi,other,incorrect,"['other', 'other', 'juggle', 'play sport', 'other']",camera_far,autumn_hockey,white
clap_3_modified_african.mp4,clap,tai chi,other,incorrect,"['other', 'other', 'dance', 'play sport', 'other']",camera_far,autumn_hockey,african
clap_3_modified_asian.mp4,clap,tai chi,other,incorrect,"['other', 'other', 'play sport', 'other', 'juggle']",camera_far,autumn_hockey,asian
clap_3_modified_hispanic.mp4,clap,tai chi,other,incorrect,"['other', 'other', 'other', 'play sport', 'juggle']",camera_far,autumn_hockey,hispanic
clap_3_modified_indian.mp4,clap,tai chi,other,incorrect,"['other', 'other', 'play sport', 'dance', 'other']",camera_far,autumn_hockey,indian
clap_3_modified_middle_eastern.mp4,clap,tai chi,other,incorrect,"['other', 'other', 'juggle', 'play sport', 'other']",camera_far,autumn_hockey,middle_eastern
clap_3_modified_south_east_asian.mp4,clap,spinning poi,other,incorrect,"['other', 'play sport', 'other', 'other', 'juggle']",camera_far,autumn_hockey,south_east_asian
clap_4_initial.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'other', 'play sport', 'other', 'dance']",camera_far,autumn_hockey,middle_eastern
clap_4_modified_african.mp4,clap,playing tennis,play sport,incorrect,"['play sport', 'other', 'juggle', 'dance', 'other']",camera_far,autumn_hockey,african
clap_4_modified_asian.mp4,clap,spinning poi,other,incorrect,"['other', 'juggle', 'play sport', 'other', 'other']",camera_far,autumn_hockey,asian
clap_4_modified_hispanic.mp4,clap,spinning poi,other,incorrect,"['other', 'juggle', 'play sport', 'dance', 'other']",camera_far,autumn_hockey,hispanic
clap_4_modified_indian.mp4,clap,spinning poi,other,incorrect,"['other', 'juggle', 'play sport', 'dance', 'other']",camera_far,autumn_hockey,indian
