video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category
cartwheel_2_modified_middle_eastern.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'yoga', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_2_modified_white.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'yoga', 'other', 'stretch', 'arm movements']",camera_far,autumn_hockey,white
cartwheel_3_initial.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'bend', 'stretch']",camera_far,autumn_hockey,white
cartwheel_3_modified_african.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'arm movements', 'bend']",camera_far,autumn_hockey,african
cartwheel_3_modified_asian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'bend', 'stretch']",camera_far,autumn_hockey,asian
cartwheel_3_modified_hispanic.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'bend', 'dance']",camera_far,autumn_hockey,hispanic
cartwheel_3_modified_indian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'bend', 'dance']",camera_far,autumn_hockey,indian
cartwheel_3_modified_middle_eastern.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'bend', 'stretch']",camera_far,autumn_hockey,middle_eastern
cartwheel_3_modified_south_east_asian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'bend', 'dance']",camera_far,autumn_hockey,south_east_asian
cartwheel_4_initial.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_4_modified_african.mp4,cartwheel,slacklining,other,incorrect,"['other', 'other', 'other', 'swing body part', 'other']",camera_far,autumn_hockey,african
cartwheel_4_modified_asian.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'other', 'stretch']",camera_far,autumn_hockey,asian
cartwheel_4_modified_hispanic.mp4,cartwheel,slacklining,other,incorrect,"['other', 'other', 'swing body part', 'other', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_4_modified_indian.mp4,cartwheel,slacklining,other,incorrect,"['other', 'other', 'swing body part', 'other', 'other']",camera_far,autumn_hockey,indian
cartwheel_4_modified_south_east_asian.mp4,cartwheel,slacklining,other,incorrect,"['other', 'other', 'swing body part', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_4_modified_white.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'other', 'other']",camera_far,autumn_hockey,white
cartwheel_5_initial.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'stretch']",camera_far,autumn_hockey,indian
cartwheel_5_modified_african.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'stretch', 'stretch']",camera_far,autumn_hockey,african
cartwheel_5_modified_asian.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'arm movements']",camera_far,autumn_hockey,asian
cartwheel_5_modified_hispanic.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'stretch', 'bend']",camera_far,autumn_hockey,hispanic
cartwheel_5_modified_middle_eastern.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'stretch', 'stretch']",camera_far,autumn_hockey,middle_eastern
cartwheel_5_modified_south_east_asian.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'stretch']",camera_far,autumn_hockey,south_east_asian
cartwheel_5_modified_white.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'stretch', 'stretch']",camera_far,autumn_hockey,white
cartwheel_6_initial.mp4,cartwheel,disc golfing,golf,incorrect,"['golf', 'swing body part', 'other', 'other', 'juggle']",camera_far,autumn_hockey,hispanic
cartwheel_6_modified_african.mp4,cartwheel,tai chi,other,incorrect,"['other', 'play instrument', 'golf', 'other', 'other']",camera_far,autumn_hockey,african
cartwheel_6_modified_asian.mp4,cartwheel,playing flute,other,incorrect,"['other', 'swing body part', 'golf', 'other', 'play instrument']",camera_far,autumn_hockey,asian
cartwheel_6_modified_indian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'golf', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,indian
cartwheel_6_modified_middle_eastern.mp4,cartwheel,playing flute,other,incorrect,"['other', 'swing body part', 'golf', 'other', 'play instrument']",camera_far,autumn_hockey,middle_eastern
cartwheel_6_modified_south_east_asian.mp4,cartwheel,tai chi,other,incorrect,"['other', 'golf', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_6_modified_white.mp4,cartwheel,playing flute,other,incorrect,"['other', 'swing body part', 'play instrument', 'golf', 'other']",camera_far,autumn_hockey,white
cartwheel_7_initial.mp4,cartwheel,push up,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_7_modified_african.mp4,cartwheel,push up,other,incorrect,"['other', 'other', 'other', 'other', 'dance']",camera_far,autumn_hockey,african
cartwheel_7_modified_asian.mp4,cartwheel,push up,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
cartwheel_7_modified_hispanic.mp4,cartwheel,push up,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_7_modified_indian.mp4,cartwheel,push up,other,incorrect,"['other', 'other', 'other', 'other', 'dance']",camera_far,autumn_hockey,indian
cartwheel_7_modified_middle_eastern.mp4,cartwheel,push up,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_7_modified_white.mp4,cartwheel,push up,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,white
cartwheel_8_initial.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,white
cartwheel_8_modified_african.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'dance', 'other']",camera_far,autumn_hockey,african
cartwheel_8_modified_asian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'dance', 'other']",camera_far,autumn_hockey,asian
cartwheel_8_modified_hispanic.mp4,cartwheel,tai chi,other,incorrect,"['other', 'swing body part', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_8_modified_indian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'dance', 'golf']",camera_far,autumn_hockey,indian
cartwheel_8_modified_middle_eastern.mp4,cartwheel,tai chi,other,incorrect,"['other', 'swing body part', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_8_modified_south_east_asian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'dance', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_9_initial.mp4,cartwheel,exercising arm,arm movements,incorrect,"['arm movements', 'other', 'other', 'swing body part', 'other']",camera_far,autumn_hockey,african
cartwheel_9_modified_asian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'arm movements', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
cartwheel_9_modified_hispanic.mp4,cartwheel,push up,other,incorrect,"['other', 'swing body part', 'other', 'arm movements', 'other']",camera_far,autumn_hockey,hispanic
cartwheel_9_modified_indian.mp4,cartwheel,exercising arm,arm movements,incorrect,"['arm movements', 'swing body part', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
cartwheel_9_modified_middle_eastern.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'arm movements', 'other']",camera_far,autumn_hockey,middle_eastern
cartwheel_9_modified_south_east_asian.mp4,cartwheel,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'arm movements', 'other']",camera_far,autumn_hockey,south_east_asian
cartwheel_9_modified_white.mp4,cartwheel,slacklining,other,incorrect,"['other', 'swing body part', 'other', 'other', 'arm movements']",camera_far,autumn_hockey,white
celebrate_0_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'stretch', 'arm movements', 'yoga']",camera_far,autumn_hockey,white
celebrate_0_modified_african.mp4,celebrate,robot dancing,dance,incorrect,"['dance', 'play instrument', 'other', 'other', 'arm movements']",camera_far,autumn_hockey,african
celebrate_0_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'stretch', 'dance', 'arm movements']",camera_far,autumn_hockey,asian
celebrate_0_modified_hispanic.mp4,celebrate,robot dancing,dance,incorrect,"['dance', 'play instrument', 'other', 'other', 'arm movements']",camera_far,autumn_hockey,hispanic
celebrate_0_modified_indian.mp4,celebrate,robot dancing,dance,incorrect,"['dance', 'other', 'other', 'play instrument', 'arm movements']",camera_far,autumn_hockey,indian
celebrate_0_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'dance', 'stretch', 'play instrument']",camera_far,autumn_hockey,middle_eastern
celebrate_0_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'dance', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_1_initial.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'dance', 'stretch']",camera_far,autumn_hockey,white
celebrate_1_modified_african.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_1_modified_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_1_modified_hispanic.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_1_modified_indian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'throw']",camera_far,autumn_hockey,indian
celebrate_1_modified_middle_eastern.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'kick']",camera_far,autumn_hockey,middle_eastern
celebrate_1_modified_south_east_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_2_initial.mp4,celebrate,playing trumpet,play instrument,incorrect,"['play instrument', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_2_modified_african.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_2_modified_asian.mp4,celebrate,playing trumpet,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_2_modified_hispanic.mp4,celebrate,playing flute,other,incorrect,"['other', 'play instrument', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_2_modified_indian.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_2_modified_middle_eastern.mp4,celebrate,playing trumpet,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_2_modified_white.mp4,celebrate,playing trumpet,play instrument,incorrect,"['play instrument', 'other', 'other', 'play instrument', 'juggle']",camera_far,autumn_hockey,white
celebrate_3_initial.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'dance']",camera_far,autumn_hockey,white
celebrate_3_modified_african.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'throw', 'other']",camera_far,autumn_hockey,african
celebrate_3_modified_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'throw']",camera_far,autumn_hockey,asian
celebrate_3_modified_hispanic.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'throw']",camera_far,autumn_hockey,hispanic
celebrate_3_modified_indian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_3_modified_middle_eastern.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_3_modified_south_east_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'throw']",camera_far,autumn_hockey,south_east_asian
celebrate_4_initial.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_4_modified_african.mp4,celebrate,tai chi,other,incorrect,"['other', 'dance', 'swing body part', 'other', 'stretch']",camera_far,autumn_hockey,african
celebrate_4_modified_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_4_modified_hispanic.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'dance', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_4_modified_indian.mp4,celebrate,robot dancing,dance,incorrect,"['dance', 'swing body part', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_4_modified_south_east_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_4_modified_white.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_5_initial.mp4,celebrate,hammer throw,other,incorrect,"['other', 'swing body part', 'other', 'other', 'throw']",camera_far,autumn_hockey,indian
celebrate_5_modified_african.mp4,celebrate,hammer throw,other,incorrect,"['other', 'other', 'other', 'other', 'swing body part']",camera_far,autumn_hockey,african
celebrate_5_modified_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'throw']",camera_far,autumn_hockey,asian
celebrate_5_modified_hispanic.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_5_modified_middle_eastern.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'golf']",camera_far,autumn_hockey,middle_eastern
celebrate_5_modified_south_east_asian.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_5_modified_white.mp4,celebrate,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_6_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_6_modified_african.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_6_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_6_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_6_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_6_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'juggle']",camera_far,autumn_hockey,south_east_asian
celebrate_6_modified_white.mp4,celebrate,tai chi,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_7_initial.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_7_modified_african.mp4,celebrate,playing ukulele,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_7_modified_asian.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_7_modified_hispanic.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_7_modified_indian.mp4,celebrate,playing ukulele,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_7_modified_middle_eastern.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_7_modified_white.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,white
celebrate_8_initial.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'golf', 'yoga', 'arm movements']",camera_far,autumn_hockey,white
celebrate_8_modified_african.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'other', 'arm movements', 'golf']",camera_far,autumn_hockey,african
celebrate_8_modified_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'golf', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_8_modified_hispanic.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'golf', 'other', 'other']",camera_far,autumn_hockey,hispanic
celebrate_8_modified_indian.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'golf', 'other', 'arm movements']",camera_far,autumn_hockey,indian
celebrate_8_modified_middle_eastern.mp4,celebrate,tai chi,other,incorrect,"['other', 'stretch', 'golf', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_8_modified_south_east_asian.mp4,celebrate,tai chi,other,incorrect,"['other', 'other', 'stretch', 'golf', 'arm movements']",camera_far,autumn_hockey,south_east_asian
celebrate_9_initial.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,african
celebrate_9_modified_asian.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,asian
celebrate_9_modified_hispanic.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'juggle']",camera_far,autumn_hockey,hispanic
celebrate_9_modified_indian.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,indian
celebrate_9_modified_middle_eastern.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
celebrate_9_modified_south_east_asian.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
celebrate_9_modified_white.mp4,celebrate,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'juggle', 'other']",camera_far,autumn_hockey,white
clap_0_initial.mp4,clap,swinging legs,swing body part,incorrect,"['swing body part', 'juggle', 'other', 'other', 'golf']",camera_far,autumn_hockey,white
clap_0_modified_african.mp4,clap,swinging legs,swing body part,incorrect,"['swing body part', 'juggle', 'dance', 'other', 'other']",camera_far,autumn_hockey,african
clap_0_modified_asian.mp4,clap,swinging legs,swing body part,incorrect,"['swing body part', 'juggle', 'dance', 'other', 'other']",camera_far,autumn_hockey,asian
clap_0_modified_hispanic.mp4,clap,swinging legs,swing body part,incorrect,"['swing body part', 'juggle', 'dance', 'other', 'other']",camera_far,autumn_hockey,hispanic
clap_0_modified_indian.mp4,clap,swinging legs,swing body part,incorrect,"['swing body part', 'juggle', 'dance', 'other', 'other']",camera_far,autumn_hockey,indian
clap_0_modified_middle_eastern.mp4,clap,juggling balls,juggle,incorrect,"['juggle', 'swing body part', 'dance', 'other', 'other']",camera_far,autumn_hockey,middle_eastern
clap_0_modified_south_east_asian.mp4,clap,swinging legs,swing body part,incorrect,"['swing body part', 'juggle', 'dance', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
clap_1_initial.mp4,clap,stretching leg,stretch,incorrect,"['stretch', 'other', 'yoga', 'stretch', 'other']",camera_far,autumn_hockey,white
clap_1_modified_african.mp4,clap,stretching leg,stretch,incorrect,"['stretch', 'play instrument', 'other', 'yoga', 'other']",camera_far,autumn_hockey,african
clap_1_modified_asian.mp4,clap,stretching leg,stretch,incorrect,"['stretch', 'other', 'yoga', 'stretch', 'swing body part']",camera_far,autumn_hockey,asian
clap_1_modified_hispanic.mp4,clap,stretching leg,stretch,incorrect,"['stretch', 'other', 'swing body part', 'yoga', 'stretch']",camera_far,autumn_hockey,hispanic
clap_1_modified_indian.mp4,clap,stretching leg,stretch,incorrect,"['stretch', 'other', 'swing body part', 'yoga', 'other']",camera_far,autumn_hockey,indian
clap_1_modified_middle_eastern.mp4,clap,slacklining,other,incorrect,"['other', 'stretch', 'yoga', 'stretch', 'other']",camera_far,autumn_hockey,middle_eastern
clap_1_modified_south_east_asian.mp4,clap,slacklining,other,incorrect,"['other', 'stretch', 'yoga', 'stretch', 'other']",camera_far,autumn_hockey,south_east_asian
clap_2_initial.mp4,clap,playing flute,other,incorrect,"['other', 'play instrument', 'other', 'play instrument', 'other']",camera_far,autumn_hockey,south_east_asian
clap_2_modified_african.mp4,clap,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'play instrument', 'golf']",camera_far,autumn_hockey,african
clap_2_modified_asian.mp4,clap,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'play instrument']",camera_far,autumn_hockey,asian
clap_2_modified_hispanic.mp4,clap,playing flute,other,incorrect,"['other', 'play instrument', 'other', 'other', 'play instrument']",camera_far,autumn_hockey,hispanic
clap_2_modified_indian.mp4,clap,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'golf', 'play instrument']",camera_far,autumn_hockey,indian
clap_2_modified_middle_eastern.mp4,clap,playing harp,other,incorrect,"['other', 'other', 'play instrument', 'play instrument', 'other']",camera_far,autumn_hockey,middle_eastern
clap_2_modified_white.mp4,clap,playing harp,other,incorrect,"['other', 'other', 'play instrument', 'play instrument', 'other']",camera_far,autumn_hockey,white
clap_3_initial.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'play instrument']",camera_far,autumn_hockey,white
clap_3_modified_african.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'play instrument', 'other', 'bow']",camera_far,autumn_hockey,african
clap_3_modified_asian.mp4,clap,playing flute,other,incorrect,"['other', 'golf', 'other', 'other', 'play instrument']",camera_far,autumn_hockey,asian
clap_3_modified_hispanic.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,hispanic
clap_3_modified_indian.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'play instrument', 'tie']",camera_far,autumn_hockey,indian
clap_3_modified_middle_eastern.mp4,clap,playing harp,other,incorrect,"['other', 'other', 'golf', 'other', 'play instrument']",camera_far,autumn_hockey,middle_eastern
clap_3_modified_south_east_asian.mp4,clap,disc golfing,golf,incorrect,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian
clap_4_initial.mp4,clap,playing harp,other,incorrect,"['other', 'golf', 'other', 'play instrument', 'play instrument']",camera_far,autumn_hockey,middle_eastern
clap_4_modified_african.mp4,clap,playing flute,other,incorrect,"['other', 'play instrument', 'other', 'golf', 'other']",camera_far,autumn_hockey,african
clap_4_modified_asian.mp4,clap,playing harp,other,incorrect,"['other', 'play instrument', 'other', 'golf', 'other']",camera_far,autumn_hockey,asian
clap_4_modified_hispanic.mp4,clap,playing harp,other,incorrect,"['other', 'play instrument', 'other', 'golf', 'other']",camera_far,autumn_hockey,hispanic
clap_4_modified_indian.mp4,clap,playing harp,other,incorrect,"['other', 'play instrument', 'other', 'golf', 'other']",camera_far,autumn_hockey,indian
clap_4_modified_south_east_asian.mp4,clap,playing harp,other,incorrect,"['other', 'play instrument', 'other', 'golf', 'other']",camera_far,autumn_hockey,south_east_asian
